gene_id	isoform	gameto_2	gameto_4	gameto_6	sporo_1	sporo_3	sporo_5
comp137063_c0	seq6.p1	68	75	123	0	1	4
comp137067_c0	seq1.p1	577	459	541	300	378	488
comp137068_c0	seq1.p1	536	554	418	696	1487	1488
comp137070_c0	seq1.p1	654	527	694	45	76	82
comp137070_c0	seq2.p1	829	594	914	70	101	84
comp137072_c1	seq2.p1	13	5	21	0	0	0
comp137072_c1	seq3.p1	21	22	10	1	1	1
comp137072_c3	seq1.p1	66	29	3	0	0	0
comp137072_c3	seq2.p1	259	109	19	2	0	0
comp137072_c3	seq3.p1	49	25	44	0	1	3
comp137073_c2	seq13.p1	37	22	7	15	3	19
comp137073_c2	seq8.p1	24	13	4	11	2	14
comp137074_c0	seq1.p1	14	0	16	3	2	2
comp137074_c0	seq2.p1	8	6	15	1	0	0
comp137074_c0	seq3.p1	13	4	8	1	2	7
comp137074_c0	seq4.p1	4	0	3	1	0	2
comp137075_c0	seq1.p1	1723	1529	1425	914	1303	1026
comp137076_c0	seq1.p1	827	671	681	293	785	901
comp137077_c1	seq2.p1	47	63	104	11	33	146
comp137078_c0	seq16.p1	983	707	1	71	0	0
comp137078_c0	seq23.p1	37	35	100	6	0	24
comp137078_c0	seq24.p1	17	26	94	6	0	14
comp137078_c0	seq28.p1	1	6	1090	0	0	20
comp137078_c1	seq3.p1	486	256	197	14	0	0
comp137079_c1	seq1.p1	1859	1492	1405	1367	1844	2005
comp137079_c1	seq2.p1	1504	1196	1097	1117	1034	1471
comp137080_c0	seq1.p1	438	377	403	519	702	525
comp137081_c0	seq1.p1	18	30	9	0	15	8
comp137081_c1	seq1.p1	17	17	4	4	10	1
comp137081_c1	seq2.p1	13	14	6	2	4	5
comp137082_c0	seq2.p1	14	13	8	2	2	13
comp137083_c0	seq3.p1	107	106	130	105	58	215
comp137083_c0	seq5.p1	273	269	276	311	146	463
comp137083_c1	seq1.p1	80	63	94	204	164	59
comp137083_c1	seq2.p2	33	38	56	287	145	43
comp137084_c0	seq2.p1	4514	4448	3449	3964	3192	6543
comp137084_c0	seq3.p1	1122	894	847	1448	1428	2066
comp137085_c0	seq1.p1	4	1	1	9	22	199
comp137086_c0	seq1.p1	1208	1239	890	513	451	1057
comp137087_c0	seq1.p1	8761	5330	5937	4689	2879	4204
comp137087_c0	seq2.p1	1956	1512	1315	1197	795	1075
comp137088_c0	seq1.p1	426	355	307	274	275	223
comp137089_c0	seq1.p1	0	0	0	52	24	5
comp137089_c0	seq2.p1	0	0	0	25	11	3
comp137090_c0	seq1.p1	21	29	3	61	38	2
comp137091_c2	seq1.p1	55	47	80	5	7	57
comp137091_c2	seq4.p1	26	24	24	3	3	42
comp137091_c2	seq5.p1	19	16	17	0	1	16
comp137091_c2	seq8.p1	1	2	1	2	23	2
comp137092_c0	seq1.p1	116	117	85	2	0	13
comp137092_c0	seq2.p1	52	41	82	0	0	20
comp137094_c0	seq1.p1	1157	949	969	1952	1792	1644
comp137095_c0	seq2.p1	9	3	8	9	4	27
comp137097_c0	seq1.p1	101	122	64	103	67	81
comp137097_c0	seq2.p1	220	271	141	293	295	209
comp137099_c0	seq1.p1	532	493	492	316	347	560
comp137100_c0	seq1.p1	387	432	289	25	22	13
comp137101_c2	seq5.p1	0	0	0	0	20	0
comp137102_c0	seq3.p1	2870	1938	1824	4161	4733	4038
comp137103_c0	seq1.p1	9464	7769	6861	10591	10137	18175
comp137105_c0	seq1.p1	269	198	190	105	163	593
comp137107_c0	seq1.p1	812	767	672	484	576	457
comp137108_c1	seq3.p1	6	3	6	2	2	7
comp137108_c1	seq4.p1	0	0	1	1	21	0
comp137108_c1	seq5.p1	3	1	0	0	2	3
comp137108_c1	seq7.p1	5	8	6	9	16	15
comp137109_c0	seq2.p1	2	2	3	1	7	8
comp137111_c0	seq1.p1	0	0	0	34	13	23
comp137111_c0	seq2.p1	0	0	2	27	17	21
comp137113_c1	seq1.p1	21	33	9	69	64	46
comp137113_c1	seq2.p1	13	20	28	70	86	92
comp137113_c1	seq3.p1	29	29	18	94	77	62
comp137114_c0	seq1.p1	0	4	18	1	1	0
comp137115_c0	seq1.p1	379	303	250	267	279	392
comp137115_c0	seq2.p1	421	382	279	287	242	379
comp137117_c2	seq1.p1	3	2	2	6	0	1
comp137117_c3	seq1.p1	1	1	2	3	2	0
comp137119_c1	seq1.p2	0	0	0	31	32	7
comp137119_c1	seq2.p2	0	0	0	15	97	4
comp137119_c2	seq1.p1	0	0	4	85	131	20
comp137121_c0	seq4.p1	0	0	3	2	4	5
comp137122_c1	seq1.p1	1785	1518	1380	1025	1294	1385
comp137123_c0	seq1.p1	14	10	37	11	3	22
comp137125_c0	seq1.p2	41	12	75	5	2	0
comp137129_c0	seq2.p1	70	68	139	0	0	0
comp137129_c1	seq2.p1	83	39	162	0	0	0
comp137130_c0	seq1.p1	1118	1001	797	690	0	1029
comp137131_c0	seq1.p1	1096	1059	883	842	1042	1707
comp137132_c0	seq10.p1	16	15	0	3	5	0
comp137132_c0	seq2.p1	13	12	0	3	2	0
comp137132_c0	seq5.p1	19	31	0	2	3	0
comp137132_c0	seq7.p1	15	6	0	5	0	0
comp137132_c1	seq1.p1	2	6	1	4	1	0
comp137133_c0	seq1.p1	1363	1327	839	1435	1450	3059
comp137134_c0	seq1.p1	1380	1134	1293	567	335	1077
comp137136_c1	seq1.p1	3	5	13	1	0	7
comp137136_c1	seq2.p1	27	24	28	1	1	28
comp137137_c0	seq1.p1	14	19	17	1	2	0
comp137137_c0	seq2.p1	31	34	40	0	1	1
comp137141_c0	seq1.p1	154	137	90	91	151	161
comp137141_c0	seq2.p1	72	55	41	52	71	115
comp137141_c0	seq3.p1	59	50	40	24	69	75
comp137141_c0	seq4.p1	136	124	84	86	116	144
comp137142_c0	seq1.p1	92	27	88	53	37	121
comp137143_c0	seq1.p1	3	4	2	2	4	2
comp137144_c0	seq1.p1	23	21	28	3	4	4
comp137144_c1	seq1.p1	38	63	64	0	0	0
comp137145_c0	seq2.p1	491	501	536	1	5	1
comp137146_c0	seq1.p1	131	121	133	67	158	128
comp137146_c1	seq1.p1	99	123	111	19	60	63
comp137147_c0	seq1.p1	376	447	502	4	1	0
comp137149_c0	seq1.p1	1105	1161	1148	516	870	988
comp137150_c1	seq1.p1	196	236	128	291	202	12
comp137150_c1	seq2.p1	107	97	86	132	81	10
comp137153_c0	seq1.p1	112	109	135	10	10	1
comp137154_c0	seq1.p1	645	459	529	23	56	82
comp137154_c0	seq2.p1	859	547	770	36	38	115
comp137155_c0	seq1.p1	243	297	291	43	32	154
comp137155_c0	seq3.p1	41	67	58	5	172	27
comp137155_c0	seq4.p1	72	68	113	21	144	47
comp137156_c1	seq12.p1	39	33	13	54	34	41
comp137156_c1	seq15.p1	90	87	59	88	70	150
comp137156_c1	seq2.p1	89	90	42	78	90	64
comp137156_c1	seq3.p1	24	26	11	16	108	16
comp137156_c1	seq5.p1	91	81	59	46	93	110
comp137158_c0	seq1.p1	502	417	344	214	525	454
comp137158_c0	seq2.p1	791	600	594	356	444	771
comp137158_c0	seq3.p1	673	536	311	366	531	467
comp137158_c0	seq4.p1	805	669	304	373	640	505
comp137159_c0	seq1.p1	970	766	825	880	1087	1037
comp137160_c0	seq1.p1	1008	799	838	1214	1448	1535
comp137161_c0	seq1.p1	18	10	28	0	0	7
comp137161_c0	seq3.p1	27	17	35	0	0	5
comp137161_c0	seq4.p1	9	15	18	0	1	2
comp137161_c0	seq5.p1	37	27	5	9	8	18
comp137161_c0	seq6.p1	9	13	18	0	1	4
comp137164_c0	seq1.p1	33	161	318	4	0	0
comp137165_c0	seq1.p1	948	838	518	302	162	827
comp137167_c0	seq1.p1	1242	933	1197	773	801	1090
comp137168_c0	seq1.p1	572	414	547	349	628	577
comp137168_c1	seq1.p1	679	593	622	364	755	783
comp137168_c1	seq2.p1	187	195	158	47	85	152
comp137169_c0	seq1.p1	749	1028	1475	290	826	1241
comp137170_c0	seq1.p1	280	257	213	106	182	312
comp137170_c0	seq2.p1	236	203	130	84	157	242
comp137171_c1	seq1.p3	32	35	160	1	5	121
comp137171_c1	seq2.p3	59	59	297	2	11	36
comp137172_c0	seq5.p1	0	0	0	0	52	0
comp137172_c0	seq6.p1	26	23	1	1	4	0
comp137173_c0	seq1.p1	187	147	187	61	100	326
comp137173_c0	seq2.p1	210	186	219	93	200	355
comp137174_c0	seq1.p1	685	560	490	371	541	601
comp137174_c0	seq2.p1	1758	1241	1186	1132	1373	1383
comp137174_c0	seq3.p1	1424	1070	1007	865	1126	1258
comp137174_c0	seq4.p1	1350	992	969	848	1116	1210
comp137175_c1	seq1.p1	2	5	9	3	4	2
comp137175_c1	seq3.p1	0	0	0	0	40	0
comp137175_c1	seq8.p1	10	9	6	3	2	10
comp137176_c0	seq1.p1	1420	1132	1179	731	1020	1489
comp137179_c0	seq1.p1	22	14	39	2	6	3
comp137179_c0	seq2.p1	19	18	53	4	7	4
comp137181_c1	seq1.p1	3	0	3	6	4	6
comp137182_c0	seq1.p1	0	0	0	0	11	0
comp137182_c1	seq3.p1	2	3	0	0	8	2
comp137183_c1	seq1.p1	7	6	4	21	18	41
comp137183_c1	seq2.p1	3	7	2	21	21	28
comp137183_c1	seq4.p1	18	5	8	79	63	48
comp137183_c1	seq5.p1	9	19	15	87	58	52
comp137185_c1	seq1.p1	2717	2317	3768	0	0	0
comp137186_c0	seq1.p1	720	680	634	1087	1252	1501
comp137187_c0	seq10.p1	5	3	0	6	1124	1
comp137187_c0	seq2.p1	0	0	0	32	301	12
comp137187_c0	seq7.p1	0	0	0	4	1166	1
comp137187_c0	seq8.p1	0	1	1	59	2803	18
comp137187_c0	seq9.p1	0	0	0	0	77	0
comp137189_c0	seq1.p1	90	80	115	24	45	60
comp137189_c0	seq2.p1	24	26	43	16	77	28
comp137190_c0	seq1.p1	43	54	52	3	6	11
comp137190_c0	seq2.p1	46	39	43	2	6	11
comp137192_c3	seq2.p1	77	74	67	5	111	46
comp137196_c0	seq1.p1	1073	873	1550	678	450	458
comp137198_c1	seq1.p1	31	35	0	174	0	0
comp137198_c2	seq1.p1	11	28	12	31	31	29
comp137199_c1	seq1.p1	3	8	3	42	7	96
comp13719_c0	seq1.p1	1	2	1	1	0	2
comp137200_c0	seq1.p1	5	7	1	25	58	41
comp137200_c1	seq1.p1	2	0	2	7	13	4
comp137200_c1	seq2.p1	5	2	3	14	27	28
comp137202_c0	seq1.p1	1057	808	738	703	887	1359
comp137204_c0	seq1.p1	292	158	300	9	31	25
comp137205_c0	seq1.p1	1047	782	1089	177	273	442
comp137207_c2	seq1.p1	19	6	8	21	1	12
comp137207_c2	seq2.p1	10	17	5	14	6	25
comp137208_c0	seq1.p1	491	461	332	389	573	653
comp137208_c0	seq2.p1	256	182	165	268	317	311
comp137208_c0	seq3.p1	425	394	344	594	758	652
comp137209_c1	seq19.p1	20	20	21	10	0	35
comp137209_c1	seq43.p1	25	17	19	23	21	41
comp137210_c0	seq1.p1	942	812	1060	400	580	869
comp137211_c0	seq1.p1	278	232	223	298	298	451
comp137211_c0	seq2.p1	519	486	399	598	364	866
comp137211_c0	seq3.p1	365	304	313	410	267	539
comp137211_c0	seq4.p1	245	257	196	356	202	449
comp137213_c0	seq1.p1	378	588	701	277	390	547
comp137213_c0	seq3.p1	856	1222	1626	720	813	1300
comp137214_c0	seq1.p1	728	619	386	284	351	843
comp137214_c0	seq2.p1	441	295	539	147	349	1055
comp137214_c0	seq3.p1	476	250	651	191	377	1221
comp137215_c0	seq1.p1	17	22	11	5	1	26
comp137215_c0	seq5.p1	17	21	12	4	3	10
comp137216_c0	seq1.p1	5	4	4	9	7	16
comp137217_c1	seq1.p1	1	0	0	64	34	27
comp137218_c0	seq1.p1	277	321	408	346	454	809
comp137220_c0	seq10.p1	16	16	16	3	0	26
comp137220_c0	seq12.p1	16	35	2	1	0	10
comp137220_c0	seq22.p1	16	9	9	4	1	12
comp137220_c0	seq26.p1	46	56	0	0	0	0
comp137220_c0	seq27.p1	135	133	0	1	0	0
comp137220_c0	seq3.p1	44	55	4	0	0	0
comp137220_c0	seq5.p1	18	19	7	0	0	0
comp137220_c0	seq7.p1	19	9	11	4	0	29
comp137220_c0	seq9.p1	32	22	2	0	0	0
comp137221_c0	seq1.p1	2	0	0	24	8	12
comp137222_c0	seq1.p1	56	45	66	110	181	127
comp137222_c1	seq1.p1	199	194	191	298	469	397
comp137223_c0	seq1.p2	122	107	69	219	203	147
comp137223_c0	seq2.p1	262	217	204	364	410	268
comp137224_c0	seq1.p1	275	261	212	332	358	438
comp137226_c0	seq1.p1	112	55	52	0	2	0
comp137226_c0	seq3.p1	88	43	37	1	1	0
comp137228_c0	seq1.p1	9	15	18	2	4	5
comp137228_c0	seq2.p1	40	45	63	9	20	11
comp137229_c0	seq1.p1	2337	2407	2378	4561	4947	10393
comp137229_c0	seq2.p1	1517	1378	1454	2554	2595	6307
comp137230_c0	seq1.p1	1200	853	1096	512	559	629
comp137231_c10	seq2.p1	6	10	10	6	1	1
comp137231_c1	seq1.p1	90	82	289	0	1	7
comp137231_c6	seq13.p1	191	157	74	58	36	49
comp137231_c6	seq14.p1	176	136	121	49	70	102
comp137231_c9	seq1.p1	99	139	0	59	1	0
comp137231_c9	seq3.p1	60	87	0	88	0	0
comp137231_c9	seq4.p1	178	239	0	153	1	0
comp137231_c9	seq8.p1	103	122	0	98	0	0
comp137232_c0	seq1.p1	14	29	12	1	9	7
comp137233_c0	seq10.p1	4	8	6	12	3	9
comp137233_c0	seq11.p1	5	2	2	8	2	6
comp137233_c0	seq5.p1	1	0	1	0	1	8
comp137234_c2	seq9.p1	76	73	101	11	31	34
comp137235_c0	seq1.p1	4	3	2	3	1	7
comp137236_c0	seq1.p1	772	634	824	599	1271	667
comp137238_c0	seq1.p2	5	4	6	6	4	1
comp137239_c0	seq1.p1	16	8	9	9	3	5
comp137239_c0	seq2.p1	7	8	12	5	6	9
comp137240_c0	seq1.p1	7	3	0	23	0	0
comp137240_c0	seq2.p1	15	6	0	53	0	0
comp137240_c1	seq1.p1	5	6	0	5	0	0
comp137240_c1	seq4.p1	2	0	0	10	0	0
comp137244_c0	seq1.p1	25	19	6	3	3	9
comp137244_c0	seq4.p1	17	16	7	3	3	5
comp137244_c0	seq5.p1	1	4	0	3	2	4
comp137244_c1	seq1.p1	5	0	2	2	0	4
comp137244_c2	seq3.p1	7	8	13	1	1	7
comp137245_c0	seq1.p1	50	29	11	1	4	0
comp137245_c0	seq2.p1	70	49	71	6	11	2
comp137245_c1	seq1.p1	17	16	0	3	6	0
comp137246_c0	seq11.p1	5	1	1	1	44	0
comp137246_c0	seq13.p1	3	1	1	3	33	0
comp137246_c0	seq14.p1	2	1	1	0	43	0
comp137246_c0	seq17.p1	1	1	1	0	68	2
comp137246_c0	seq20.p1	1	1	3	0	52	0
comp137246_c0	seq5.p1	0	0	0	0	58	0
comp137251_c0	seq1.p1	1678	1633	1447	616	910	1475
comp137252_c0	seq10.p1	1	0	0	2	128	3
comp137252_c0	seq9.p1	0	0	0	1	10	0
comp137253_c0	seq1.p1	32	56	56	13	11	3
comp137255_c0	seq1.p1	754	711	700	796	704	1064
comp137258_c0	seq1.p1	349	295	291	257	328	359
comp137258_c1	seq1.p1	9	9	19	8	12	19
comp137259_c0	seq1.p1	13	5	9	337	61	3385
comp137259_c0	seq2.p2	1	3	0	25	0	325
comp137260_c0	seq1.p1	553	398	367	605	721	947
comp137260_c0	seq2.p1	857	595	581	881	567	1553
comp137260_c0	seq4.p1	178	165	95	110	129	289
comp137260_c0	seq5.p1	283	227	173	154	179	349
comp137261_c0	seq1.p1	598	567	579	202	461	353
comp137261_c0	seq4.p1	196	180	193	37	321	81
comp137262_c1	seq3.p1	883	975	862	2515	1634	2910
comp137263_c0	seq1.p1	2	2	4	0	2	7
comp137263_c1	seq1.p1	4	5	2	3	1	5
comp137264_c0	seq1.p1	2	1	6	4	1	3
comp137264_c0	seq6.p1	0	0	2	1	17	3
comp137265_c0	seq1.p1	1749	1100	607	15	65	144
comp137265_c0	seq2.p1	1174	687	506	15	49	118
comp137265_c0	seq3.p1	1434	869	675	22	68	154
comp137265_c0	seq5.p1	1949	1188	801	17	82	166
comp137266_c0	seq2.p1	3493	2034	2696	1446	1287	1697
comp137267_c0	seq4.p1	0	0	2	4	4	3
comp137267_c0	seq5.p1	0	0	0	2	2	0
comp137267_c2	seq4.p1	3	1	3	2	2	2
comp137267_c2	seq6.p1	2	1	2	6	4	2
comp137270_c0	seq3.p1	8	8	2	2	4	4
comp137272_c0	seq2.p1	13	22	15	0	25	0
comp137272_c0	seq7.p1	37	35	14	0	6	0
comp137275_c0	seq3.p1	12	11	5	5	5	9
comp137277_c0	seq1.p1	2520	2066	1645	608	514	847
comp137278_c0	seq1.p1	2794	2314	2464	1743	3127	3364
comp137279_c0	seq1.p1	243	279	244	81	75	693
comp137280_c0	seq1.p1	1	3	4	2	2	4
comp137280_c1	seq2.p1	1	1	0	7	1	4
comp137280_c1	seq5.p1	1	0	3	1	2	10
comp137280_c1	seq8.p1	3	2	0	18	3	2
comp137283_c0	seq1.p1	649	496	699	531	731	1351
comp137285_c0	seq1.p1	201	168	202	108	68	485
comp137286_c0	seq1.p1	11	9	14	11	8	16
comp137286_c2	seq1.p1	11	8	16	9	14	20
comp137287_c1	seq1.p1	5	16	40	7	0	8
comp137287_c2	seq1.p1	106	88	101	39	7	65
comp137287_c2	seq2.p1	110	89	74	41	2	33
comp137288_c0	seq1.p1	683	512	529	674	476	460
comp137288_c0	seq2.p1	684	497	580	741	630	444
comp137290_c0	seq1.p1	15	11	10	286	55	1174
comp137290_c0	seq4.p1	14	6	4	278	48	1201
comp137290_c0	seq8.p1	12	10	3	238	47	1252
comp137290_c0	seq9.p1	17	12	7	458	68	1600
comp137292_c0	seq4.p1	1	0	1	1	3	1
comp137292_c0	seq5.p1	10	14	2	5	4	1
comp137292_c0	seq7.p1	20	34	14	13	8	8
comp137292_c0	seq9.p1	7	5	1	4	1	1
comp137293_c0	seq3.p1	1	3	4	2	0	0
comp137293_c0	seq4.p1	0	5	3	2	1	6
comp137296_c0	seq1.p1	265	241	194	284	287	400
comp137296_c0	seq2.p1	239	200	176	276	274	332
comp137297_c0	seq3.p1	73	99	103	45	62	227
comp137297_c0	seq4.p1	59	69	62	36	20	141
comp137297_c0	seq7.p1	81	106	68	40	54	154
comp137297_c0	seq8.p1	88	75	128	53	13	170
comp137298_c0	seq1.p1	226	363	368	125	145	21
comp137301_c0	seq1.p1	873	732	708	443	651	800
comp137303_c0	seq1.p1	456	408	334	9	10	1
comp137303_c0	seq2.p1	381	386	260	8	8	1
comp137304_c0	seq1.p1	2173	1951	2350	535	449	929
comp137305_c0	seq1.p1	490	656	250	0	2	4
comp137306_c0	seq1.p1	331	406	202	21	56	76
comp137307_c1	seq1.p1	449	447	419	261	292	699
comp137307_c1	seq2.p1	298	315	332	193	270	561
comp137308_c0	seq1.p1	363	267	378	37	61	37
comp137311_c0	seq1.p1	1210	1134	996	715	582	1076
comp137312_c0	seq1.p1	175	182	61	73	90	69
comp137312_c0	seq2.p1	475	463	317	308	310	441
comp137312_c0	seq5.p1	592	511	644	411	363	912
comp137313_c0	seq1.p1	184	185	90	115	54	130
comp137313_c0	seq2.p1	160	124	129	84	114	198
comp137314_c0	seq1.p1	2	6	5	2	1	4
comp137314_c1	seq1.p1	4	3	0	0	2	7
comp137314_c2	seq1.p1	0	5	2	5	4	0
comp137314_c2	seq2.p1	0	6	4	3	3	4
comp137314_c2	seq4.p1	0	4	2	10	9	4
comp137314_c2	seq5.p1	0	4	1	2	2	1
comp137316_c0	seq1.p1	2082	1056	2145	1004	785	571
comp137316_c1	seq1.p1	22	41	36	35	5	0
comp137316_c1	seq2.p1	0	0	2	0	10	0
comp137317_c0	seq1.p1	1850	1282	1	81	0	0
comp137320_c0	seq1.p1	846	602	575	574	604	1057
comp137321_c0	seq1.p1	940	928	611	149	525	594
comp137321_c0	seq2.p1	584	576	315	122	92	322
comp137321_c3	seq1.p1	971	877	316	213	336	311
comp137322_c0	seq1.p1	557	585	361	521	449	676
comp137323_c1	seq1.p1	403	283	286	64	35	122
comp137323_c1	seq2.p1	393	335	339	59	35	126
comp137325_c0	seq1.p1	0	0	1	117	35	7
comp137325_c0	seq2.p1	0	0	0	84	14	4
comp137326_c0	seq1.p1	1879	1739	1463	1209	1428	1618
comp137327_c1	seq1.p2	4	5	2	0	3	14
comp137328_c0	seq1.p1	282	231	207	108	149	342
comp137328_c0	seq10.p1	484	400	339	164	231	481
comp137328_c0	seq2.p1	208	236	177	83	108	301
comp137328_c0	seq3.p2	138	106	139	52	87	187
comp137328_c0	seq4.p1	692	559	605	334	377	893
comp137328_c0	seq9.p1	355	262	263	182	160	386
comp137330_c0	seq1.p1	11	11	121	1	0	8
comp137330_c0	seq2.p1	18	8	145	2	0	8
comp137330_c0	seq3.p1	11	12	161	1	0	2
comp137331_c0	seq2.p1	15	8	28	226	37	14
comp137332_c0	seq2.p1	305	274	83	22	72	0
comp137332_c0	seq4.p1	18	7	0	3	1	0
comp137333_c0	seq1.p1	88	84	87	8	6	8
comp137333_c0	seq3.p1	69	70	70	3	1	11
comp137333_c0	seq4.p1	77	75	58	2	3	12
comp137334_c0	seq1.p1	49	57	48	6	1	18
comp137334_c0	seq10.p1	38	52	53	7	3	20
comp137334_c0	seq11.p1	57	54	36	7	8	18
comp137334_c0	seq3.p1	8	8	6	0	1	2
comp137334_c0	seq4.p1	90	98	96	12	9	40
comp137334_c0	seq5.p1	5	7	6	0	1	4
comp137334_c0	seq6.p1	54	47	59	5	9	19
comp137335_c0	seq2.p1	18	17	21	18	3	2
comp137335_c0	seq4.p1	13	10	13	4	3	0
comp137335_c0	seq7.p1	16	17	17	10	0	0
comp137337_c2	seq1.p1	507	360	473	1191	334	350
comp137337_c2	seq2.p1	495	317	515	1237	347	363
comp137337_c2	seq3.p1	392	316	379	1032	280	274
comp137339_c0	seq1.p1	339	298	291	57	57	63
comp137341_c0	seq1.p1	2369	2051	1935	2356	2900	4004
comp137342_c0	seq1.p1	1	1	2	0	22	1
comp137342_c0	seq4.p1	1	1	2	5	25	0
comp137343_c1	seq1.p1	63	37	116	189	918	146
comp137344_c0	seq1.p1	1006	878	768	301	538	739
comp137348_c0	seq1.p1	541	633	454	620	885	569
comp137349_c0	seq1.p1	13	5	5	1	22	11
comp137350_c0	seq1.p1	725	529	666	550	541	1203
comp137352_c0	seq1.p1	32	24	26	0	0	0
comp137352_c0	seq2.p1	28	12	28	0	0	0
comp137352_c0	seq3.p1	96	49	81	0	0	0
comp137352_c1	seq1.p1	34	25	36	0	0	0
comp137353_c1	seq2.p1	0	1	2	9	2	13
comp137353_c1	seq3.p1	366	319	136	1	14	1
comp137355_c1	seq11.p1	123	120	88	89	23	5
comp137355_c1	seq13.p1	0	0	0	0	10	0
comp137355_c1	seq14.p1	21	23	11	20	5	1
comp137355_c1	seq4.p1	17	16	15	20	6	7
comp137355_c1	seq6.p1	129	72	94	65	28	11
comp137355_c1	seq8.p1	10	15	1	14	3	5
comp137355_c1	seq9.p1	71	64	69	44	18	6
comp137356_c0	seq1.p2	89	80	126	34	49	123
comp137357_c0	seq1.p1	0	0	2	71	82	209
comp137359_c0	seq1.p1	13	12	2	8	27	140
comp137359_c0	seq5.p1	10	8	1	17	78	28
comp137361_c0	seq1.p1	387	322	388	264	397	395
comp137361_c0	seq2.p1	410	292	332	221	354	327
comp137362_c0	seq1.p1	546	516	507	180	363	660
comp137363_c0	seq1.p1	224	199	320	854	579	379
comp137364_c0	seq1.p1	493	477	382	571	519	699
comp137365_c0	seq1.p1	1313	1213	1851	368	592	1108
comp137366_c0	seq1.p1	525	448	432	181	459	743
comp137366_c0	seq2.p1	579	543	306	355	499	574
comp137367_c2	seq1.p1	0	2	3	2	5	2
comp137367_c2	seq3.p1	1	5	2	17	5	18
comp137367_c2	seq4.p1	0	5	1	18	7	26
comp137368_c0	seq1.p1	1454	1102	1248	910	1245	1607
comp137371_c0	seq1.p1	2796	2197	2049	1397	1952	2614
comp137374_c0	seq1.p1	6	9	1	45	40	0
comp137374_c0	seq4.p1	4	0	0	0	4	0
comp137374_c0	seq8.p1	9	4	0	42	40	0
comp137374_c0	seq9.p1	0	1	0	1	31	0
comp137376_c1	seq1.p1	201	187	29	0	1	0
comp137376_c1	seq2.p1	183	161	48	0	2	0
comp137377_c0	seq1.p1	1357	1256	1018	155	259	172
comp137378_c0	seq1.p1	1931	1563	1789	1368	1942	1707
comp137378_c1	seq1.p1	551	468	303	932	191	130
comp137378_c1	seq2.p1	1077	843	671	1665	286	227
comp137378_c1	seq3.p1	522	235	520	316	391	337
comp137378_c2	seq1.p1	266	252	222	177	199	278
comp137379_c0	seq1.p1	501	409	329	544	837	969
comp137379_c0	seq2.p1	812	692	558	900	1390	1471
comp137379_c0	seq3.p1	596	462	427	614	947	1001
comp137382_c0	seq1.p1	32	20	45	4	4	28
comp137382_c0	seq2.p1	13	9	28	6	7	21
comp137382_c0	seq5.p1	43	42	65	4	6	30
comp137382_c0	seq6.p1	19	12	41	4	3	20
comp137382_c0	seq7.p1	23	13	44	7	7	25
comp137384_c1	seq1.p1	5	5	5	1	0	0
comp137385_c1	seq1.p1	1	3	2	20	9	3
comp137385_c1	seq2.p1	2	1	2	20	7	2
comp137386_c0	seq10.p1	31	34	38	16	35	67
comp137386_c0	seq12.p1	45	44	37	8	18	55
comp137386_c0	seq14.p1	45	31	43	20	38	60
comp137386_c0	seq16.p1	50	57	34	14	25	50
comp137386_c0	seq17.p1	53	49	25	14	24	60
comp137386_c0	seq19.p1	56	50	39	20	27	66
comp137386_c0	seq2.p1	61	61	62	39	60	121
comp137386_c0	seq6.p1	38	42	28	10	30	48
comp137387_c0	seq1.p1	58	56	43	80	89	147
comp137387_c2	seq4.p1	480	386	361	1852	876	2027
comp137387_c2	seq7.p1	229	225	157	793	419	1021
comp137388_c0	seq1.p1	910	783	796	426	369	860
comp137389_c0	seq1.p1	13	9	6	4	9	31
comp137390_c0	seq1.p1	380	360	216	113	126	491
comp137390_c0	seq4.p1	98	152	74	31	31	159
comp137392_c0	seq1.p1	30	40	20	2	9	0
comp137392_c0	seq2.p1	98	145	87	22	45	1
comp137392_c0	seq3.p1	4	14	6	1	0	0
comp137394_c0	seq2.p1	7	8	5	7	0	6
comp137394_c4	seq1.p1	2	7	2	2	0	7
comp137394_c7	seq1.p1	13	7	12	17	18	10
comp137394_c7	seq2.p1	9	1	4	17	3	2
comp137394_c7	seq4.p1	33	11	30	11	6	11
comp137394_c7	seq6.p1	16	3	6	24	11	9
comp137394_c9	seq1.p1	32	27	36	70	82	28
comp137395_c0	seq1.p1	55	32	41	24	14	35
comp137395_c0	seq2.p1	82	38	47	40	29	51
comp137396_c0	seq1.p1	305	292	290	84	137	175
comp137396_c0	seq5.p1	367	324	332	111	153	226
comp137396_c1	seq1.p1	14	3	6	6	6	4
comp137396_c2	seq1.p1	6	4	2	7	4	8
comp137396_c2	seq3.p1	2	6	8	2	2	2
comp137399_c0	seq1.p1	23	14	27	7	58	41
comp137399_c0	seq2.p1	23	9	16	19	47	28
comp137399_c3	seq10.p1	6	3	7	0	31	3
comp137399_c5	seq1.p1	34	29	33	18	58	43
comp13739_c0	seq1.p1	0	0	1	4	2	3
comp137400_c0	seq1.p1	872	655	496	569	930	1169
comp137401_c0	seq1.p1	1816	1404	1398	991	1064	1423
comp137402_c0	seq1.p1	92	60	110	42	83	150
comp137403_c0	seq1.p1	219	174	150	117	118	151
comp137403_c0	seq2.p1	264	221	220	160	240	225
comp137404_c1	seq1.p1	620	559	536	251	382	581
comp137405_c0	seq1.p1	981	829	851	469	446	610
