gene_id	gameto_2	gameto_4	gameto_6	sporo_1	sporo_3	sporo_5
comp155417_c1	14	10	21	49	7	4
comp155418_c0	1971	1645	1790	1612	2727	2844
comp155419_c0	1982	1428	1739	2755	1582	1725
comp155420_c2	122	62	154	342	162	104
comp155421_c0	181	96	499	102	98	55
comp155422_c0	4382	3162	3487	3020	3353	4201
comp155423_c0	10751	5754	17014	117	251	5851
comp155424_c0	614	461	102	885	940	1089
comp155424_c1	1561	1412	1675	2152	3241	7465
comp155425_c0	549	439	480	527	717	986
comp155426_c1	5	5	11	6	4	3
comp155427_c0	641	514	529	785	778	1020
comp155428_c2	849	660	758	379	527	1024
comp155428_c5	659	491	631	699	948	662
comp155429_c0	93	82	104	15	39	87
comp155429_c1	394	260	372	53	236	418
comp155430_c0	241	122	252	101	228	231
comp155430_c1	5	3	9	3	5	10
comp155431_c0	64	136	64	52	88	140
comp155432_c1	1	3	1	10	36	144
comp155433_c0	1204	654	1292	1802	1970	1798
comp155434_c1	468	328	501	567	530	782
comp155436_c0	233	208	207	200	555	305
comp155438_c0	117	86	84	645	692	966
comp155439_c0	233	207	476	313	101	916
comp155440_c2	2377	1569	1788	4141	3532	5726
comp155441_c0	1642	1048	1404	1070	1012	2105
comp155442_c1	828	963	666	329	956	2148
comp155443_c1	25184	17462	16722	10159	13840	12927
comp155444_c0	1514	1153	1224	903	1392	1002
comp155445_c1	637	646	402	320	447	237
comp155446_c0	116	162	160	99	117	218
comp155446_c4	628	484	418	230	401	804
comp155447_c0	270	203	288	174	340	309
comp155448_c0	1126	639	976	1092	1276	1207
comp155449_c0	5610	3896	5565	6955	6755	7546
comp155450_c0	2493	1787	2359	3413	4032	4809
comp155451_c1	2434	1316	2143	5386	3676	1420
comp155452_c0	1524	870	1306	3583	2441	3071
comp155453_c0	0	2	0	3	3	0
comp155453_c1	3	9	1	3	1	3
comp155453_c3	945	660	1137	510	1569	1731
comp155454_c0	1802	1772	1936	1768	7203	12572
comp155454_c1	307	374	351	197	849	1671
comp155455_c0	1007	896	930	318	497	368
comp155456_c0	1709	1579	1635	1225	1950	1731
comp155457_c0	2664	1858	1118	7979	15751	22430
comp155457_c1	369	245	281	1119	1578	1212
comp155458_c0	4427	2831	1073	1115	420	855
comp155458_c2	284	267	88	77	38	95
comp155460_c0	696	621	525	752	885	1075
comp155462_c1	31	54	32	40	87	97
comp155463_c1	70	47	61	74	63	89
comp155464_c2	1637	1520	2452	753	900	806
comp155465_c2	18	15	21	31	40	45
comp155466_c2	637	494	579	584	430	766
comp155467_c1	143	60	194	75	49	94
comp155468_c0	276	213	293	136	321	316
comp155469_c0	88	57	145	63	1	49
comp155470_c0	952	875	1513	222	1108	880
comp155471_c0	30	18	34	1046	846	3030
comp155472_c0	14	13	9	0	0	0
comp155472_c1	131	111	135	45	15	14
comp155474_c0	488	400	415	248	27	144
comp155475_c0	348	287	285	415	778	470
comp155476_c0	1	0	0	72	8714	992
comp155477_c0	9	1	4	10	6	13
comp155477_c1	1	1	2	6	2	1
comp155477_c2	747	780	686	230	355	88
comp155478_c0	708	577	715	259	518	521
comp155479_c0	3545	2594	2838	3114	4229	4870
comp155480_c1	404	289	322	299	439	470
comp155481_c1	200	162	135	94	153	163
comp155482_c1	190	155	148	61	83	11
comp155483_c2	2203	2038	2367	337	486	1488
comp155484_c0	344	329	337	283	517	751
comp155485_c1	6	2	4	9	6	5
comp155485_c3	2	5	2	7	3	1
comp155486_c0	2122	1562	1196	4991	5879	1426
comp155487_c1	646	438	676	775	1046	866
comp155488_c0	93	104	163	57	381	204
comp155488_c1	1731	1212	1429	2411	5273	6464
comp155488_c3	40	36	91	33	188	204
comp155488_c5	177	162	160	117	123	223
comp155489_c0	203	163	161	48	55	78
comp155490_c1	1661	842	3272	1631	4815	1446
comp155491_c0	1129	840	1155	793	885	1373
comp155492_c4	3921	3285	3326	5471	4859	7144
comp155493_c1	32	38	31	28	24	123
comp155494_c1	615	412	418	259	247	95
comp155495_c0	5	14	11	14	11	11
comp155496_c0	56	73	46	57	36	59
comp155498_c1	951	585	640	647	772	1012
comp155499_c0	27	45	36	34	50	33
comp155500_c0	309	241	255	384	398	669
comp155501_c0	47	56	22	25	96	118
comp155502_c0	56	43	59	225	80	212
comp155503_c1	19	49	44	18	17	34
comp155504_c0	1030	623	932	984	765	1285
comp155506_c1	303	193	227	62	78	52
comp155507_c1	2	1	0	1	2	2
comp155508_c1	608	405	451	369	456	659
comp155509_c2	1658	1186	629	3981	2168	856
comp155510_c1	49	59	129	87	157	413
comp155510_c2	483	416	501	391	617	780
comp155511_c1	272	186	310	256	334	538
comp155512_c1	1088	892	870	1053	1122	1222
comp155513_c5	15	20	6	12	6	28
comp155513_c6	197	150	123	212	306	230
comp155514_c0	7	11	2	10	8	2
comp155516_c0	1467	1125	1484	1680	1826	2328
comp155518_c0	797	599	599	658	630	869
comp155519_c1	270	258	233	540	637	792
comp155520_c0	735	392	661	789	781	828
comp155521_c0	1062	920	654	340	42	54
comp155521_c1	2542	1530	1746	2821	1577	1262
comp155522_c0	48	40	65	633	1030	1104
comp155523_c0	119	84	35	52	72	42
comp155524_c1	1997	1446	2506	1650	2588	3136
comp155525_c0	4	3	3	2	1	0
comp155527_c0	417	335	339	938	655	429
comp155528_c0	456	334	422	251	411	97
comp155529_c1	2	0	0	2	213	0
comp155529_c2	142	137	45	40	200	21
comp155529_c3	13	10	0	7	1	0
comp155530_c0	644	504	649	799	1010	852
comp155531_c0	425	497	262	170	230	253
comp155532_c1	16	27	5	0	8	1
comp155532_c2	323	271	530	63	845	462
comp155533_c0	1382	869	1171	934	1203	1385
comp155534_c2	101	87	197	15	39	38
comp155535_c0	17	36	19	39	57	109
comp155536_c0	5309	3493	4811	4868	4902	6020
comp155538_c0	2071	1855	2353	1168	1225	3660
comp155539_c2	328	177	244	94	82	99
comp155540_c2	625	481	703	19	2	138
comp155541_c1	7740	4128	4891	10111	10610	9960
comp155542_c0	17	4	23	9	5	5
comp155542_c1	952	575	956	344	470	669
comp155543_c0	2047	1296	1530	1051	1193	1977
comp155544_c0	1660	1269	1516	1058	1174	1577
comp155545_c1	186	136	77	43	185	34
comp155546_c2	2385	1872	2317	1514	2134	2623
comp155547_c1	3836	2319	4374	3562	5589	4667
comp155549_c0	158	29	6	4	12	12
comp155550_c0	1430	1156	1052	456	285	865
comp155551_c1	852	626	811	251	597	603
comp155552_c0	3	1	3	2	803	0
comp155552_c2	201	169	155	186	155	371
comp155553_c0	262	151	132	387	473	267
comp155554_c0	1	3	1	0	21	1
comp155554_c2	13	27	9	24	41	30
comp155555_c0	758	503	592	617	767	974
comp155556_c2	336	241	244	250	233	637
comp155557_c0	686	470	637	389	441	1016
comp155558_c1	969	732	1380	1668	1907	2733
comp155559_c0	927	688	1052	525	1103	824
comp155560_c0	1762	869	1429	1901	1038	1700
comp155561_c1	820	629	950	930	1485	659
comp155562_c5	34	20	8	6	11	10
comp155563_c1	1776	1157	1777	1840	1889	3651
comp155564_c3	1069	761	1435	641	1811	1332
comp155565_c0	6	1	8	3	1	1
comp155565_c1	9	10	4	16	54	2
comp155566_c0	977	802	1015	1026	1165	1460
comp155567_c0	1305	721	1174	1367	1917	2014
comp155568_c0	155	117	140	169	72	81
comp155568_c1	8	1	12	8	2	0
comp155569_c1	5573	4024	4337	2666	4212	5703
comp155570_c0	507	357	492	1169	2267	1522
comp155572_c0	462	258	235	75	104	258
comp155573_c1	29	11	46	131	527	408
comp155574_c0	17	36	21	17	16	38
comp155575_c0	1124	658	1150	1359	1391	2094
comp155576_c4	625	488	739	308	397	500
comp155577_c1	73	49	233	17	11	162
comp155577_c2	3080	2602	2330	1446	1612	2206
comp155578_c1	526	512	617	107	557	568
comp155579_c0	298	249	393	201	232	729
comp15557_c0	1	2	0	0	2	0
comp155581_c3	58	80	53	63	52	63
comp155581_c9	164	155	87	795	567	300
comp155582_c0	4	6	1	7	3	2
comp155583_c2	875	558	811	390	308	1087
comp155584_c0	11	4	17	1	14	13
comp155584_c1	518	318	531	447	479	847
comp155585_c0	53	30	44	32	12	57
comp155585_c1	42	23	41	15	12	42
comp155586_c0	395	259	178	132	221	51
comp155586_c1	43	41	93	0	5	19
comp155587_c0	734	446	720	116	179	281
comp155588_c0	0	0	0	63	19	1175
comp155589_c0	233	439	209	188	239	403
comp155590_c0	1428	1096	1629	1395	1622	1963
comp155591_c1	1212	1105	992	1845	3230	7439
comp155592_c0	1022	740	821	1809	1651	1647
comp155593_c0	5	5	223	1	200	288
comp155593_c2	1043	879	1733	5640	2537	2618
comp155594_c0	2	3	3	2	2	1
comp155594_c2	0	0	1	3	1	3
comp155595_c0	314	226	0	463	221	1
comp155595_c3	551	494	354	847	1725	702
comp155595_c4	2721	1866	2238	2151	2102	344
comp155596_c0	1527	1072	1336	1842	1868	2346
comp155597_c0	11	13	5	2	1	0
comp155597_c1	385	263	255	168	220	289
comp155598_c0	671	455	377	439	1022	745
comp155599_c0	1952	1483	1337	1635	1621	2027
comp155600_c0	81	34	97	69	85	145
comp155600_c2	868	727	861	489	732	1395
comp155601_c0	790	608	714	310	254	564
comp155602_c1	1717	1256	1156	1352	1710	704
comp155603_c0	10	21	2	3	13	3
comp155603_c1	356	351	154	834	635	534
comp155604_c0	121	35	113	70	112	197
comp155604_c1	5736	3280	5024	4578	6323	7627
comp155605_c0	1373	850	1156	2069	1649	437
comp155606_c0	70	33	78	12	41	28
comp155607_c0	1802	1207	1663	832	1049	2411
comp155608_c0	537	611	354	177	442	2403
comp155609_c0	440	319	853	222	464	760
comp155610_c4	3	1	2	1	1	1
comp155610_c5	64	82	140	68	71	203
comp155611_c3	16	18	18	40	24	22
comp155611_c5	4	4	4	26	15	29
comp155612_c0	549	321	469	569	587	839
comp155613_c0	2	14	6	6	5	7
comp155613_c2	3	0	3	2	1	3
comp155613_c3	10	16	7	4	11	19
comp155614_c0	613	455	655	102	1237	656
comp155615_c0	96	58	70	69	95	155
comp155615_c1	451	671	388	705	754	713
comp155616_c0	19	25	5	479	82	250
comp155616_c2	2	0	0	0	8	1
comp155616_c3	5	2	2	13	8	7
comp155617_c0	505	281	437	252	231	347
comp155620_c0	2325	1845	2071	2740	3646	4984
comp155621_c0	164	108	63	86	11	126
comp155622_c0	21	32	42	111	128	166
comp155623_c2	480	397	372	370	481	526
comp155624_c0	253	180	153	7865	6734	296
comp155625_c2	114	103	117	185	229	302
comp155626_c1	264	256	427	372	1626	977
comp155627_c0	83	31	80	32	36	99
comp155627_c1	396	311	398	181	196	593
comp155627_c2	101	52	72	15	64	38
comp155627_c3	30	11	67	6	7	38
comp155627_c4	190	113	140	95	62	168
comp155627_c5	104	56	128	26	33	76
comp155627_c7	85	31	109	54	47	140
comp155627_c8	733	465	696	383	1066	392
comp155628_c0	219	176	433	393	563	175
comp155629_c1	241	220	362	119	265	529
comp155630_c0	68	89	66	142	98	182
comp155631_c1	34	19	32	31	29	82
comp155631_c2	2073	1787	2099	1322	1811	2716
comp155632_c1	7	13	4	4	8	10
comp155634_c0	890	795	894	491	1157	1929
comp155634_c4	4851	3939	4590	925	2367	1130
comp155635_c0	2708	1870	2479	5228	6088	5302
comp155636_c0	291	173	200	130	134	56
comp155637_c2	13	17	8	182	241	165
comp155638_c0	286	78	302	233	173	289
comp155638_c1	1109	828	1153	754	1132	1568
comp155639_c1	22	16	30	3	1	13
comp155639_c4	12	6	10	0	1	3
comp155640_c0	508	421	380	409	376	704
comp155641_c0	91	40	6	148	2710	32
comp155642_c0	58	26	75	51	38	72
comp155643_c4	64	50	21	18	21	21
comp155643_c5	113	76	125	220	179	186
comp155644_c1	888	826	759	765	1412	1887
comp155644_c3	333	277	174	80	167	230
comp155646_c1	1421	895	1361	696	944	2152
comp155647_c0	1346	1214	1153	800	1394	1418
comp155648_c1	30	16	25	9946	16288	754
comp155649_c0	1505	965	1750	1901	1933	1746
comp155650_c0	12	14	15	23	29	34
comp155651_c0	368	292	272	174	339	346
comp155652_c0	566	460	670	824	723	1327
comp155653_c0	1042	660	1302	179	376	1877
comp155656_c0	98	19	99	31	52	131
comp155656_c1	775	562	614	328	636	1025
comp155657_c0	2119	1450	1572	10129	5746	3388
comp155658_c0	1121	844	1003	909	888	1827
comp155659_c0	567	433	676	280	406	486
comp155659_c2	53	53	46	18	1	18
comp155660_c1	433	291	316	704	2291	1028
comp155661_c0	2487	1766	2387	415	967	2930
comp155662_c0	3	5	4	4	14	29
comp155663_c0	4507	2908	4278	3860	4131	5774
comp155664_c0	25	29	49	21	98	73
comp155664_c2	6805	5354	5292	5179	4682	6185
comp155665_c1	2385	1849	2119	1393	1144	2640
comp155666_c0	556	376	496	878	1008	1162
comp155669_c0	1077	673	954	1503	1591	1696
comp155670_c0	106	124	78	24	125	160
comp155672_c2	143	89	135	157	180	363
comp155672_c4	1327	946	1403	1231	939	1718
comp155672_c6	91	27	99	61	60	173
comp155673_c0	342	223	302	404	414	546
comp155674_c0	7	5	8	17	48	42
comp155675_c2	14	12	13	27	11	10
comp155676_c0	2506	1749	1787	2991	2659	3276
comp155677_c1	567	300	638	598	551	1684
comp155678_c0	69	45	28	72	40	71
comp155679_c0	1254	721	986	791	1158	1390
comp15567_c0	0	0	0	0	2	3
comp155680_c0	2816	1637	2556	2991	3941	4485
comp155681_c0	17	0	15	10	9	22
comp155681_c1	317	180	272	190	348	497
comp155682_c0	396	303	380	106	347	683
comp155683_c0	1778	1013	3213	4328	3535	1567
comp155684_c2	391	530	151	86	169	670
comp155684_c4	3215	2307	3159	2092	2370	4867
comp155685_c0	606	432	486	387	469	802
comp155686_c1	1404	791	1131	2803	14982	11540
comp155686_c5	1455	1164	1107	2152	1882	859
comp155687_c0	3524	2025	2760	2134	2640	3173
comp155688_c0	2509	1860	3494	3998	4659	4966
comp155689_c0	1606	915	1255	1738	2271	2725
comp155690_c1	377	279	691	454	573	1368
comp155691_c0	2	2	1	0	1	2
comp155692_c0	1061	1030	1129	1460	1527	1867
comp155693_c2	6035	6097	4609	2424	2743	2931
comp155693_c3	993	1045	528	495	359	512
comp155694_c0	19	40	22	26	54	37
comp155696_c0	4	2	13	1	0	1
comp155696_c2	1251	1070	1315	409	505	713
comp155697_c3	635	408	621	244	584	768
comp155698_c0	360	418	379	133	1046	1669
comp155699_c0	313	213	454	204	241	490
comp15569_c0	337	275	186	188	84	170
comp155700_c3	880	578	650	779	959	923
comp155701_c0	113	236	113	106	158	206
comp155702_c1	100	217	110	154	122	233
comp155702_c5	10	11	13	10	3	18
comp155703_c0	19	13	8	4	16	15
comp155703_c1	270	160	293	313	151	338
comp155703_c3	1630	1172	1251	2786	3231	3648
comp155704_c0	0	0	0	0	50	0
comp155704_c6	366	255	509	100	104	319
comp155705_c1	641	602	469	39	230	1545
comp155707_c0	809	631	568	6708	5099	1544
comp155709_c0	989	928	656	231	1488	773
comp155709_c1	1116	806	1205	720	1261	2374
comp155710_c0	662	512	868	318	461	307
comp155711_c0	57	139	74	54	92	128
comp155713_c1	770	578	787	279	742	1096
comp155714_c3	35	42	37	7	24	45
comp155714_c4	288	158	291	288	586	544
comp155715_c4	998	866	1266	453	1539	905
comp155716_c0	338	206	68	312	359	31
comp155717_c1	54	37	104	315	322	62
comp155718_c0	527	236	247	456	446	192
comp155718_c1	29	16	3	42	10	0
comp155719_c0	2199	1640	1867	1613	726	1984
comp155719_c1	157	181	157	163	26	240
comp155720_c0	1	2	1	0	0	6
comp155720_c2	27	26	21	70	63	92
comp155721_c1	165	85	114	24	26	61
comp155721_c3	1761	1256	947	796	555	1423
comp155721_c4	831	741	797	321	691	1401
comp155722_c1	720	517	430	481	581	872
comp155722_c3	1890	1334	1550	1069	972	2322
comp155722_c5	4668	3671	2197	1884	2790	4071
comp155723_c1	825	917	748	387	625	709
comp155724_c0	1076	645	871	1042	1157	1122
comp155725_c0	1060	776	991	1821	1665	2306
comp155726_c1	285	201	258	106	151	144
comp155727_c1	793	498	783	877	934	1120
comp155728_c0	1676	1180	1331	1573	1598	2110
comp155729_c0	1325	842	1220	684	884	1528
comp155730_c0	855	1066	331	1	0	0
comp155731_c0	2632	2124	2077	1866	1638	2267
comp155732_c0	1729	995	1347	1332	1301	1023
comp155732_c1	1173	894	1209	1777	1445	1885
comp155734_c0	498	436	506	183	481	898
comp155735_c0	477	289	323	84	173	386
comp155736_c0	422	284	298	49	126	27
comp155737_c0	1726	996	1672	1314	1564	2219
comp155738_c0	573	362	485	268	184	457
comp155739_c0	5	4	4	60	22	12
comp155740_c1	55	61	127	94	113	121
comp155741_c0	4684	2743	3298	2981	4646	6468
comp155742_c1	744	468	615	133	361	132
comp155743_c0	4972	3052	4082	4559	5818	7052
comp155743_c1	19	20	180	22	42	592
comp155744_c0	1849	1376	1571	2592	4890	5326
comp155744_c2	466	645	213	741	3963	5966
comp155745_c0	3	12	15	10	8	23
comp155745_c1	247	250	310	230	190	460
comp155745_c2	5	11	18	17	12	22
comp155746_c0	4	4	1	0	7	8
comp155746_c1	12	13	12	35	24	28
comp155747_c0	668	422	700	542	1039	1047
comp155748_c0	145	112	71	553	349	6
comp155749_c0	83	99	47	135	126	167
comp155750_c1	16	25	39	7	6	21
comp155750_c2	370	199	431	28	102	33
comp155751_c0	373	399	290	170	102	512
comp155751_c1	2097	1745	1758	779	1155	2466
comp155752_c0	174	169	122	23	4	154
comp155753_c0	941	774	560	132	230	312
comp155753_c2	21	37	21	41	43	120
comp155754_c0	209	84	348	1	0	0
comp155755_c2	6	6	10	10	5	11
comp155756_c0	39	43	27	23	49	42
comp155757_c0	1744	1212	1753	371	474	1022
comp155757_c1	6684	3190	5458	6388	5496	6627
comp155757_c2	371	257	77	325	170	170
comp155757_c3	4925	2460	4614	5604	4068	4784
comp155758_c1	1292	801	1173	410	644	1257
comp155759_c0	25	27	23	44	27	63
comp155761_c1	1626	1450	551	559	46	1272
comp155762_c0	945	772	483	238	431	680
comp155762_c1	2334	1619	2188	2172	2499	4207
comp155763_c1	594	431	667	258	157	261
comp155764_c0	3177	1744	2364	2210	1893	1912
comp155765_c0	87	90	64	170	81	170
comp155766_c0	2149	2388	2523	2338	2349	4091
comp155767_c1	1469	1142	1806	888	1104	1203
comp155768_c0	464	265	397	106	151	256
comp155769_c0	2360	1430	2046	1405	1634	1619
comp155770_c0	1899	1257	1458	213	1055	692
comp155771_c1	577	389	484	1800	1021	1428
comp155772_c0	696	494	761	433	1103	323
comp155773_c0	114	84	188	146	152	119
comp155774_c2	43	19	12	90	78	344
comp155775_c0	130	81	53	28	64	14
comp155775_c10	0	0	1	0	173	1
comp155775_c4	127	111	241	6	6	6
comp155777_c6	134	89	66	17	14	31
comp155778_c0	269	139	253	156	447	386
comp155779_c7	0	0	0	0	11	0
comp155780_c0	557	283	381	1005	1806	264
comp155781_c1	45	42	74	6	0	5
comp155781_c2	1271	794	894	144	229	134
comp155782_c0	0	1	2	14	17	51
comp155782_c1	123	89	141	5884	6314	11735
comp155783_c0	363	260	184	467	347	299
comp155784_c0	15	7	52	61	277	248
comp155785_c0	245	164	203	794	1316	858
comp155786_c1	1274	854	1206	1174	1485	3076
comp155787_c0	11	20	12	22	24	915
comp155787_c1	4	4	10	5	11	90
comp155788_c1	1232	1079	1271	9909	4788	1753
comp155789_c1	101	53	136	164	518	206
comp155790_c0	7673	4240	6776	6859	7297	10735
comp155791_c2	635	478	410	234	322	967
comp155791_c3	15	12	13	2	0	10
comp155792_c1	1517	1142	1066	2454	2427	2716
comp155792_c2	20916	11323	17414	48435	40315	38724
comp155793_c0	126	124	173	39	58	150
comp155794_c0	78	71	50	122	36	112
comp155794_c1	3130	2176	3009	2147	2346	4789
comp155795_c0	89	56	74	99	115	75
comp155796_c0	23795	18572	21140	6372	4304	8294
comp155797_c1	1676	1036	790	627	421	420
comp155798_c0	524	333	482	353	250	652
comp155799_c0	393	327	328	55	196	1050
comp155799_c1	1041	767	1036	793	1047	1226
comp155800_c0	272	141	139	150	124	195
comp155801_c1	385	358	428	91	211	323
comp155802_c1	10	4	10	3639	9584	6927
comp155803_c0	73	100	67	160	276	168
comp155804_c2	14	21	29	6	80	69
comp155805_c3	188	175	538	77	100	471
comp155805_c4	149	118	72	64	18	57
comp155806_c0	1432	1131	1120	1532	1756	1988
comp155807_c0	805	558	660	715	1141	806
comp155807_c2	1056	893	864	1634	1317	1524
comp155808_c2	1545	1413	1021	1838	1388	2392
comp155809_c0	1506	1051	990	2703	763	666
comp155809_c2	141	118	89	326	509	147
comp155810_c0	190	55	212	138	96	214
comp155810_c1	573	504	574	343	365	725
comp155811_c1	1433	997	1308	2155	1523	1267
comp155811_c2	140	114	116	177	87	102
comp155812_c0	1179	733	895	428	618	482
comp155813_c0	221	126	275	1184	2447	1432
comp155814_c0	28	38	29	15	52	85
comp155815_c0	1	6	1	1	2	7
comp155815_c1	40	38	49	21	246	27
comp155815_c4	47	10	51	2	0	1
comp155816_c1	2821	2050	2573	2225	2587	3190
comp155817_c0	186	118	259	515	2434	290
comp155818_c0	5190	5019	3857	1	1	0
comp155818_c2	7256	6197	6171	3426	4062	5756
comp155819_c3	317	166	258	588	228	208
comp155820_c0	721	391	12	150	272	13
comp155821_c0	266	187	166	61	74	276
comp155821_c1	81	66	61	40	59	150
comp155822_c0	2413	2034	1998	1669	2163	1037
comp155823_c0	545	370	373	393	733	345
comp155824_c0	1473	885	1459	1866	2092	2315
comp155824_c1	11	14	13	9	5	25
comp155825_c2	1233	1035	1124	1265	475	1698
comp155826_c0	149	84	231	29	203	237
comp155827_c0	736	449	280	358	164	378
comp155828_c0	998	940	977	3225	3385	2064
comp155829_c0	1541	1184	1288	961	1244	1244
comp155830_c0	746	666	580	657	441	1076
comp155831_c0	419	310	31	196	80	22
comp155832_c1	1066	787	880	424	563	1209
comp155833_c0	1750	1604	1661	1429	1922	2179
comp155834_c0	328	307	367	240	336	68
comp155835_c2	2716	1633	2090	2562	3462	4464
comp155836_c1	326	213	411	582	1451	1799
comp155837_c1	477	422	448	255	498	665
comp155838_c0	536	558	314	783	425	1004
comp155839_c0	0	4	2	4	3	11
comp155840_c0	932	750	822	1264	2319	1455
comp155841_c0	922	633	855	1725	1908	3184
comp155842_c1	1189	800	929	603	557	844
comp155842_c2	33	8	34	19	3	7
comp155843_c0	308	214	302	261	349	392
comp155844_c1	939	1808	1041	890	1184	1609
comp155844_c2	3625	2933	2899	4172	5796	5856
comp155845_c1	286	252	241	282	204	393
comp155845_c3	1357	931	1119	2109	1970	1889
comp155846_c2	378	276	318	247	1636	596
comp155847_c0	2928	2247	2982	2647	3683	2762
comp155848_c0	835	567	568	278	348	547
comp155849_c3	692	450	572	911	1068	1610
comp155850_c0	1099	664	1193	1389	1829	1724
comp155852_c0	302	194	320	100	149	245
comp155853_c0	78	64	98	63	24	98
comp155854_c2	1596	1637	2156	274	482	1431
comp155855_c0	748	600	903	197	1084	1301
comp155856_c0	3115	1856	1801	4258	5664	5338
comp155856_c1	50	47	87	51	368	276
comp155857_c0	168	113	74	41	66	122
comp155858_c0	102	64	178	76	36	77
comp155859_c2	515	373	442	157	307	223
comp155860_c0	0	3	16	172	19	73
comp155861_c0	331	230	305	107	293	266
comp155862_c0	26	21	38	3	8	2
comp155862_c1	1	3	3	5	54	5
comp155863_c0	1491	1213	1348	1423	2333	2060
comp155864_c0	449	337	274	210	289	622
comp155865_c1	131	139	72	79	60	93
comp155866_c0	755	517	687	406	672	768
comp155867_c1	1132	941	1136	816	2294	1463
comp155868_c0	346	279	304	233	431	305
comp155869_c0	509	406	374	336	415	501
comp155869_c5	1851	1093	1963	3259	3974	6133
comp155870_c1	198	172	131	180	170	220
comp155872_c0	211	179	249	71	123	15
comp155873_c1	1088	597	873	1699	734	585
comp155874_c0	1816	1211	1423	1202	1594	1957
comp155875_c3	127	81	138	2730	1218	2020
comp155878_c0	1160	663	1047	532	709	1001
comp155878_c2	585	208	567	275	403	410
comp155878_c3	9902	6570	9574	4203	5098	8009
comp155879_c0	694	530	796	1240	1234	734
comp155880_c1	772	486	761	2477	7257	5308
comp155881_c0	906	640	754	460	503	727
comp155882_c0	204	110	261	896	652	974
comp155883_c0	178	199	606	208	208	154
comp155883_c2	3207	2233	7496	4781	14701	11225
comp155884_c0	485	454	516	118	263	401
comp155885_c0	1469	964	1238	1225	1509	1502
comp155886_c0	107	89	109	136	74	192
comp155888_c1	2095	1286	1989	1368	1769	2829
comp155889_c0	69	96	52	31	32	164
comp155890_c1	106	119	164	50	91	243
comp155891_c0	236	239	161	236	172	227
comp155891_c1	4	10	2	7	5	6
comp155892_c0	483	251	506	716	533	313
comp155893_c1	2759	1955	2862	8321	7657	8043
comp155894_c2	268	246	260	120	227	625
comp155894_c3	2245	1250	2167	1246	1391	2590
comp155895_c2	103	121	88	285	140	26
comp155895_c3	3119	2469	3157	8191	6740	344
comp155895_c4	86	95	114	407	323	22
comp155896_c0	1796	1113	1405	1928	2222	2267
comp155897_c1	48	123	81	65	74	107
comp155898_c0	695	554	687	379	718	658
comp155899_c1	13	4	3	44	13	38
comp155899_c2	10	10	8	63	15	48
comp155900_c0	377	310	393	173	363	379
comp155901_c0	467	354	541	216	452	691
comp155902_c2	390	325	236	266	389	106
comp155903_c0	3195	2120	4346	2438	8223	10740
comp155903_c1	40	16	75	36	20	150
comp155905_c1	1041	684	1266	504	557	874
comp155906_c0	2059	1153	1996	895	1024	1961
comp155907_c1	1011	720	355	3422	1907	2378
comp155908_c0	202	204	154	80	93	231
comp155908_c3	808	564	708	366	423	860
comp155909_c1	2836	2767	1126	2009	1197	1720
comp155910_c0	512	352	509	319	500	1123
comp155910_c2	11	10	1	3	0	0
comp155911_c0	336	200	214	1997	1663	1545
comp155912_c1	94	73	52	712	318	64
comp155912_c2	0	1	2	19	17	3
comp155913_c0	724	618	995	85	148	413
comp155914_c0	123	175	130	34	75	61
comp155914_c1	1682	1492	1744	816	365	1544
comp155915_c0	1140	1107	939	428	2739	974
comp155915_c2	99	75	76	37	49	82
comp155915_c3	0	0	0	29	175	399
comp155916_c1	229	195	151	405	109	1359
comp155917_c0	563	456	498	328	1196	2321
comp155918_c0	659	641	671	54	118	315
comp155919_c0	490	435	641	190	164	328
comp155921_c1	876	550	829	511	539	44
comp155921_c2	702	526	521	745	672	1716
comp155922_c1	0	0	0	36	16	91
comp155923_c0	264	209	230	79	113	294
comp155924_c0	847	634	694	934	1327	1145
comp155924_c1	191	74	195	182	160	209
comp155925_c4	6	18	10	6	8	9
comp155926_c0	51	30	48	46	54	55
comp155927_c0	3796	2086	3157	4199	3406	3890
comp155928_c0	798	620	214	364	172	304
comp155929_c0	25	21	11	31	26	14
comp155929_c1	2020	1170	1263	1322	1520	2015
comp155930_c1	754	614	458	174	993	250
comp155931_c1	161	172	151	119	327	481
comp155931_c2	4	1	1	1	3	1
comp155932_c2	99	84	81	77	144	130
comp155933_c0	2828	1865	2677	2660	2398	2992
comp155934_c0	610	416	525	203	139	568
comp155935_c1	400	267	393	201	322	463
comp155935_c2	0	0	0	0	22	0
comp155936_c0	32	58	63	59	133	111
comp155937_c0	411	245	350	135	419	392
comp155937_c1	47	12	38	14	33	37
comp155938_c1	12	20	10	81	76	432
comp155939_c0	250	219	289	522	256	3609
comp155939_c3	1714	1391	1522	894	1096	1617
comp155940_c1	336	223	284	154	105	246
comp155941_c0	755	542	777	694	1580	1822
comp155941_c1	6490	4228	5039	18621	26051	23749
comp155942_c0	533	344	335	415	237	696
comp155943_c0	662	400	519	4834	9989	10071
comp155944_c1	15	23	15	21	29	276
comp155945_c0	102	37	116	93	38	102
comp155945_c2	4212	2465	3078	2798	3753	3766
comp155946_c0	1047	913	307	4076	3031	5686
comp155947_c1	318	237	321	305	452	192
comp155947_c2	16	14	19	11	13	14
comp155948_c0	40	46	23	10	54	104
