gene_id	gameto_1	gameto_2	sporo_5	sporo_6
AagrBONN_evm.TU.Sc2ySwM_117.1275	360	648	719	2844
AagrBONN_evm.TU.Sc2ySwM_117.1276	1445	1896	1024	2944
AagrBONN_evm.TU.Sc2ySwM_117.1277	234	466	387	761
AagrBONN_evm.TU.Sc2ySwM_117.1278	36	47	47	0
AagrBONN_evm.TU.Sc2ySwM_117.1279	38	8	33	2
AagrBONN_evm.TU.Sc2ySwM_117.128	485	656	951	2483
AagrBONN_evm.TU.Sc2ySwM_117.1280	142	206	270	1022
AagrBONN_evm.TU.Sc2ySwM_117.1281	202	275	879	1872
AagrBONN_evm.TU.Sc2ySwM_117.1282	509	629	840	2614
AagrBONN_evm.TU.Sc2ySwM_117.1283	630	1114	1143	4251
AagrBONN_evm.TU.Sc2ySwM_117.1284	686	1063	3277	20496
AagrBONN_evm.TU.Sc2ySwM_117.1285	10	27	243	4859
AagrBONN_evm.TU.Sc2ySwM_117.1286	71	99	205	608
AagrBONN_evm.TU.Sc2ySwM_117.1287	835	868	1073	3410
AagrBONN_evm.TU.Sc2ySwM_117.1288	19	23	21	0
AagrBONN_evm.TU.Sc2ySwM_117.1289	99	94	173	311
AagrBONN_evm.TU.Sc2ySwM_117.129	2638	4501	10489	42387
AagrBONN_evm.TU.Sc2ySwM_117.1290	235	305	67	135
AagrBONN_evm.TU.Sc2ySwM_117.1291	1	0	19	14
AagrBONN_evm.TU.Sc2ySwM_117.1292	19	22	1	0
AagrBONN_evm.TU.Sc2ySwM_117.1293	0	0	12	75
AagrBONN_evm.TU.Sc2ySwM_117.1294	0	0	9	0
AagrBONN_evm.TU.Sc2ySwM_117.1295	814	1337	1798	5399
AagrBONN_evm.TU.Sc2ySwM_117.1296	14	6	39	2
AagrBONN_evm.TU.Sc2ySwM_117.1297	53	79	101	110
AagrBONN_evm.TU.Sc2ySwM_117.1298	24	30	104	210
AagrBONN_evm.TU.Sc2ySwM_117.1299	0	9	0	1
AagrBONN_evm.TU.Sc2ySwM_117.13	810	1292	1610	6140
AagrBONN_evm.TU.Sc2ySwM_117.130	1359	1689	1246	2505
AagrBONN_evm.TU.Sc2ySwM_117.1300	0	3	8	0
AagrBONN_evm.TU.Sc2ySwM_117.1301	118	165	287	651
AagrBONN_evm.TU.Sc2ySwM_117.1302	294	380	1243	3956
AagrBONN_evm.TU.Sc2ySwM_117.1303	124	178	4317	2720
AagrBONN_evm.TU.Sc2ySwM_117.1304	543	468	814	591
AagrBONN_evm.TU.Sc2ySwM_117.1305	42	64	131	1463
AagrBONN_evm.TU.Sc2ySwM_117.1306	16	31	78	414
AagrBONN_evm.TU.Sc2ySwM_117.1307	2921	3649	5704	17288
AagrBONN_evm.TU.Sc2ySwM_117.1308	1	1	0	0
AagrBONN_evm.TU.Sc2ySwM_117.1309	0	0	0	0
AagrBONN_evm.TU.Sc2ySwM_117.131	12	23	1217	4840
AagrBONN_evm.TU.Sc2ySwM_117.1310	0	0	0	0
AagrBONN_evm.TU.Sc2ySwM_117.1311	4	10	10	5
AagrBONN_evm.TU.Sc2ySwM_117.1312	1	0	32	106
AagrBONN_evm.TU.Sc2ySwM_117.1313	1	0	12	0
AagrBONN_evm.TU.Sc2ySwM_117.1314	1	1	14	14
AagrBONN_evm.TU.Sc2ySwM_117.1315	0	0	3	2
AagrBONN_evm.TU.Sc2ySwM_117.1316	0	0	10	86
AagrBONN_evm.TU.Sc2ySwM_117.1317	380	476	422	1479
AagrBONN_evm.TU.Sc2ySwM_117.1318	3068	3305	6	0
AagrBONN_evm.TU.Sc2ySwM_117.1319	252	396	701	1664
AagrBONN_evm.TU.Sc2ySwM_117.132	0	0	5	42
AagrBONN_evm.TU.Sc2ySwM_117.1320	36354	50499	100159	57586
AagrBONN_evm.TU.Sc2ySwM_117.1321	701	1300	1589	2734
AagrBONN_evm.TU.Sc2ySwM_117.1322	2	11	24	6
AagrBONN_evm.TU.Sc2ySwM_117.1323	715	1129	721	1542
AagrBONN_evm.TU.Sc2ySwM_117.1324	321	593	319	1364
AagrBONN_evm.TU.Sc2ySwM_117.1325	825	1309	2106	8947
AagrBONN_evm.TU.Sc2ySwM_117.1326	14	10	17	60
AagrBONN_evm.TU.Sc2ySwM_117.1327	2	5	21	78
AagrBONN_evm.TU.Sc2ySwM_117.1328	410	592	605	1412
AagrBONN_evm.TU.Sc2ySwM_117.1329	254	275	269	895
AagrBONN_evm.TU.Sc2ySwM_117.133	1	1	0	0
AagrBONN_evm.TU.Sc2ySwM_117.1330	2	6	13	2
AagrBONN_evm.TU.Sc2ySwM_117.1331	125	252	147	618
AagrBONN_evm.TU.Sc2ySwM_117.1332	949	1486	2034	4662
AagrBONN_evm.TU.Sc2ySwM_117.1333	23	27	16	56
AagrBONN_evm.TU.Sc2ySwM_117.1334	559	737	1360	6472
AagrBONN_evm.TU.Sc2ySwM_117.1335	84	79	233	25
AagrBONN_evm.TU.Sc2ySwM_117.1336	24	25	190	68
AagrBONN_evm.TU.Sc2ySwM_117.1337	9	2	7	0
AagrBONN_evm.TU.Sc2ySwM_117.1338	177	294	984	2838
AagrBONN_evm.TU.Sc2ySwM_117.1339	1878	2079	4769	15602
AagrBONN_evm.TU.Sc2ySwM_117.134	0	0	207	1099
AagrBONN_evm.TU.Sc2ySwM_117.1340	3	8	4	0
AagrBONN_evm.TU.Sc2ySwM_117.1341	25	32	40	48
AagrBONN_evm.TU.Sc2ySwM_117.1342	8	21	16	7
AagrBONN_evm.TU.Sc2ySwM_117.1343	266	334	3	0
AagrBONN_evm.TU.Sc2ySwM_117.1344	7	18	365	1882
AagrBONN_evm.TU.Sc2ySwM_117.1345	617	1137	1850	8608
AagrBONN_evm.TU.Sc2ySwM_117.1346	167	298	430	700
AagrBONN_evm.TU.Sc2ySwM_117.1347	146	239	1925	14965
AagrBONN_evm.TU.Sc2ySwM_117.1348	956	892	2159	6321
AagrBONN_evm.TU.Sc2ySwM_117.1349	99	152	249	164
AagrBONN_evm.TU.Sc2ySwM_117.135	0	0	1	0
AagrBONN_evm.TU.Sc2ySwM_117.1350	101	256	317	427
AagrBONN_evm.TU.Sc2ySwM_117.1351	0	0	17	33
AagrBONN_evm.TU.Sc2ySwM_117.1352	271	330	533	2074
AagrBONN_evm.TU.Sc2ySwM_117.1353	992	1229	1168	5085
AagrBONN_evm.TU.Sc2ySwM_117.1354	65	157	232	1060
AagrBONN_evm.TU.Sc2ySwM_117.1355	27	42	75	41
AagrBONN_evm.TU.Sc2ySwM_117.1356	0	0	0	0
AagrBONN_evm.TU.Sc2ySwM_117.1357	0	0	15	50
AagrBONN_evm.TU.Sc2ySwM_117.1358	9	19	9	31
AagrBONN_evm.TU.Sc2ySwM_117.1359	62	83	73	47
AagrBONN_evm.TU.Sc2ySwM_117.136	1575	2394	2708	2256
AagrBONN_evm.TU.Sc2ySwM_117.1360	20	33	17	0
AagrBONN_evm.TU.Sc2ySwM_117.1361	400	571	538	2216
AagrBONN_evm.TU.Sc2ySwM_117.1362	2193	3386	4950	23264
AagrBONN_evm.TU.Sc2ySwM_117.1363	654	1153	835	1962
AagrBONN_evm.TU.Sc2ySwM_117.1364	211	175	195	130
AagrBONN_evm.TU.Sc2ySwM_117.1365	169	255	381	1512
AagrBONN_evm.TU.Sc2ySwM_117.1366	626	1213	1133	3708
AagrBONN_evm.TU.Sc2ySwM_117.1367	649	938	1072	1204
AagrBONN_evm.TU.Sc2ySwM_117.1368	523	752	1367	2550
AagrBONN_evm.TU.Sc2ySwM_117.1369	142	270	308	1294
AagrBONN_evm.TU.Sc2ySwM_117.137	20	28	18	94
AagrBONN_evm.TU.Sc2ySwM_117.1370	1245	1373	2782	9864
AagrBONN_evm.TU.Sc2ySwM_117.1371	0	0	4	0
AagrBONN_evm.TU.Sc2ySwM_117.1372	3789	5567	6902	11144
AagrBONN_evm.TU.Sc2ySwM_117.1373	1882	2278	3832	20389
AagrBONN_evm.TU.Sc2ySwM_117.1374	0	0	6	14
AagrBONN_evm.TU.Sc2ySwM_117.1375	207	413	577	1338
AagrBONN_evm.TU.Sc2ySwM_117.1376	417	793	1100	3271
AagrBONN_evm.TU.Sc2ySwM_117.1377	1229	1713	2256	8513
AagrBONN_evm.TU.Sc2ySwM_117.1378	1920	3063	4005	6629
AagrBONN_evm.TU.Sc2ySwM_117.1379	303	523	693	1051
AagrBONN_evm.TU.Sc2ySwM_117.138	159	153	213	818
AagrBONN_evm.TU.Sc2ySwM_117.1380	411	678	716	2937
AagrBONN_evm.TU.Sc2ySwM_117.1381	73	147	282	1195
AagrBONN_evm.TU.Sc2ySwM_117.1382	196	322	193	375
AagrBONN_evm.TU.Sc2ySwM_117.1383	410	569	555	1949
AagrBONN_evm.TU.Sc2ySwM_117.1384	3125	4448	6448	21891
AagrBONN_evm.TU.Sc2ySwM_117.1385	318	589	678	1708
AagrBONN_evm.TU.Sc2ySwM_117.1386	681	964	1352	2382
AagrBONN_evm.TU.Sc2ySwM_117.1387	1366	2446	3007	9171
AagrBONN_evm.TU.Sc2ySwM_117.1388	82	86	320	1756
AagrBONN_evm.TU.Sc2ySwM_117.1389	14	26	23	121
AagrBONN_evm.TU.Sc2ySwM_117.139	321	594	953	3722
AagrBONN_evm.TU.Sc2ySwM_117.1390	37	84	218	1034
AagrBONN_evm.TU.Sc2ySwM_117.1391	53	92	338	2141
AagrBONN_evm.TU.Sc2ySwM_117.1392	205	361	878	5388
AagrBONN_evm.TU.Sc2ySwM_117.1393	190	295	279	583
AagrBONN_evm.TU.Sc2ySwM_117.1394	33	50	40	86
AagrBONN_evm.TU.Sc2ySwM_117.1395	214	291	528	1330
AagrBONN_evm.TU.Sc2ySwM_117.1396	0	1	0	0
AagrBONN_evm.TU.Sc2ySwM_117.1397	0	1	1	0
AagrBONN_evm.TU.Sc2ySwM_117.1398	0	0	6	21
AagrBONN_evm.TU.Sc2ySwM_117.1399	108	66	114	387
AagrBONN_evm.TU.Sc2ySwM_117.14	201	151	324	1059
AagrBONN_evm.TU.Sc2ySwM_117.140	665	929	1514	7744
AagrBONN_evm.TU.Sc2ySwM_117.1400	497	610	860	3032
AagrBONN_evm.TU.Sc2ySwM_117.1401	121	195	57	247
AagrBONN_evm.TU.Sc2ySwM_117.1402	1258	1494	2339	7554
AagrBONN_evm.TU.Sc2ySwM_117.1403	593	844	1052	2737
AagrBONN_evm.TU.Sc2ySwM_117.1404	0	0	1	0
AagrBONN_evm.TU.Sc2ySwM_117.1405	507	709	1584	4755
AagrBONN_evm.TU.Sc2ySwM_117.1406	1061	1791	2875	8998
AagrBONN_evm.TU.Sc2ySwM_117.1407	27	61	682	1231
AagrBONN_evm.TU.Sc2ySwM_117.1408	1425	1572	2639	9236
AagrBONN_evm.TU.Sc2ySwM_117.1409	954	1342	2308	8100
AagrBONN_evm.TU.Sc2ySwM_117.141	1991	3221	3918	12679
AagrBONN_evm.TU.Sc2ySwM_117.1410	2	9	41	397
AagrBONN_evm.TU.Sc2ySwM_117.1411	768	801	2217	807
AagrBONN_evm.TU.Sc2ySwM_117.1412	264	293	521	146
AagrBONN_evm.TU.Sc2ySwM_117.1413	88	118	885	4109
AagrBONN_evm.TU.Sc2ySwM_117.1414	379	566	695	2268
AagrBONN_evm.TU.Sc2ySwM_117.1415	194	289	899	999
AagrBONN_evm.TU.Sc2ySwM_117.1416	31	73	178	296
AagrBONN_evm.TU.Sc2ySwM_117.1417	1108	1782	1857	4268
AagrBONN_evm.TU.Sc2ySwM_117.1418	985	1962	2713	8059
AagrBONN_evm.TU.Sc2ySwM_117.1419	622	1019	1109	3330
AagrBONN_evm.TU.Sc2ySwM_117.142	655	1058	1122	3574
AagrBONN_evm.TU.Sc2ySwM_117.1420	451	768	748	2638
AagrBONN_evm.TU.Sc2ySwM_117.1421	1	0	0	0
AagrBONN_evm.TU.Sc2ySwM_117.1422	4	6	0	0
AagrBONN_evm.TU.Sc2ySwM_117.1423	54	71	3	0
AagrBONN_evm.TU.Sc2ySwM_117.1424	203	331	108	296
AagrBONN_evm.TU.Sc2ySwM_117.1425	7	4	0	41
AagrBONN_evm.TU.Sc2ySwM_117.1426	10	16	0	1
AagrBONN_evm.TU.Sc2ySwM_117.1427	8	8	0	3
AagrBONN_evm.TU.Sc2ySwM_117.1428	230	258	408	1348
AagrBONN_evm.TU.Sc2ySwM_117.1429	159	112	0	0
AagrBONN_evm.TU.Sc2ySwM_117.143	890	1048	1488	3899
AagrBONN_evm.TU.Sc2ySwM_117.1430	0	0	0	0
AagrBONN_evm.TU.Sc2ySwM_117.1431	0	0	133	413
AagrBONN_evm.TU.Sc2ySwM_117.1432	0	0	0	0
AagrBONN_evm.TU.Sc2ySwM_117.1433	0	1	3	0
AagrBONN_evm.TU.Sc2ySwM_117.1434	0	0	0	0
AagrBONN_evm.TU.Sc2ySwM_117.1435	0	3	0	0
AagrBONN_evm.TU.Sc2ySwM_117.1436	1	6	2	0
AagrBONN_evm.TU.Sc2ySwM_117.1437	0	0	3	0
AagrBONN_evm.TU.Sc2ySwM_117.1438	197	295	76	316
AagrBONN_evm.TU.Sc2ySwM_117.1439	146	212	128	426
AagrBONN_evm.TU.Sc2ySwM_117.144	504	961	834	1934
AagrBONN_evm.TU.Sc2ySwM_117.1440	445	573	498	1779
AagrBONN_evm.TU.Sc2ySwM_117.1441	296	499	647	1694
AagrBONN_evm.TU.Sc2ySwM_117.1442	185	222	286	1187
AagrBONN_evm.TU.Sc2ySwM_117.1443	36	52	54	91
AagrBONN_evm.TU.Sc2ySwM_117.1444	19	37	31	60
AagrBONN_evm.TU.Sc2ySwM_117.1445	0	0	0	0
AagrBONN_evm.TU.Sc2ySwM_117.1446	194	191	600	2432
AagrBONN_evm.TU.Sc2ySwM_117.1447	46	82	109	263
AagrBONN_evm.TU.Sc2ySwM_117.1448	677	1393	1241	5311
AagrBONN_evm.TU.Sc2ySwM_117.1449	714	1489	1335	4290
AagrBONN_evm.TU.Sc2ySwM_117.145	798	1145	1082	2162
AagrBONN_evm.TU.Sc2ySwM_117.1450	5143	5729	5499	25667
AagrBONN_evm.TU.Sc2ySwM_117.1451	14	24	6	0
AagrBONN_evm.TU.Sc2ySwM_117.1452	360	764	31912	30838
AagrBONN_evm.TU.Sc2ySwM_117.1453	1	8	2	0
AagrBONN_evm.TU.Sc2ySwM_117.1454	1	1	1	26
AagrBONN_evm.TU.Sc2ySwM_117.1455	137	112	272	897
AagrBONN_evm.TU.Sc2ySwM_117.1456	34	31	54	145
AagrBONN_evm.TU.Sc2ySwM_117.1457	0	0	2	0
AagrBONN_evm.TU.Sc2ySwM_117.1458	255	247	200	388
AagrBONN_evm.TU.Sc2ySwM_117.1459	511	860	928	4287
AagrBONN_evm.TU.Sc2ySwM_117.146	1480	2419	21222	58002
AagrBONN_evm.TU.Sc2ySwM_117.1460	704	1031	1432	3997
AagrBONN_evm.TU.Sc2ySwM_117.1461	757	1158	1776	5176
AagrBONN_evm.TU.Sc2ySwM_117.1462	159	133	403	1935
AagrBONN_evm.TU.Sc2ySwM_117.1463	440	596	1072	4256
AagrBONN_evm.TU.Sc2ySwM_117.1464	0	0	0	0
AagrBONN_evm.TU.Sc2ySwM_117.1465	0	0	6	63
AagrBONN_evm.TU.Sc2ySwM_117.1466	10	13	0	0
AagrBONN_evm.TU.Sc2ySwM_117.1467	1	0	7	31
AagrBONN_evm.TU.Sc2ySwM_117.1468	222	191	398	785
AagrBONN_evm.TU.Sc2ySwM_117.1469	463	696	1038	2919
AagrBONN_evm.TU.Sc2ySwM_117.147	799	1331	3583	15429
AagrBONN_evm.TU.Sc2ySwM_117.1470	69	168	146	388
AagrBONN_evm.TU.Sc2ySwM_117.1471	12	21	11	82
AagrBONN_evm.TU.Sc2ySwM_117.1472	97	188	286	777
AagrBONN_evm.TU.Sc2ySwM_117.1473	322	506	148	113
AagrBONN_evm.TU.Sc2ySwM_117.1474	1720	2319	206	590
AagrBONN_evm.TU.Sc2ySwM_117.1475	66	81	77	68
AagrBONN_evm.TU.Sc2ySwM_117.1476	453	651	677	1043
AagrBONN_evm.TU.Sc2ySwM_117.1477	46	88	48	115
AagrBONN_evm.TU.Sc2ySwM_117.1478	374	551	575	1944
AagrBONN_evm.TU.Sc2ySwM_117.1479	488	771	956	2354
AagrBONN_evm.TU.Sc2ySwM_117.148	2703	4566	7175	25466
AagrBONN_evm.TU.Sc2ySwM_117.1480	210	343	393	1665
AagrBONN_evm.TU.Sc2ySwM_117.1481	0	0	0	0
AagrBONN_evm.TU.Sc2ySwM_117.1482	0	1	1	6
AagrBONN_evm.TU.Sc2ySwM_117.1483	6	3	4	0
AagrBONN_evm.TU.Sc2ySwM_117.1484	12	27	12	97
AagrBONN_evm.TU.Sc2ySwM_117.1485	347	631	794	2153
AagrBONN_evm.TU.Sc2ySwM_117.1486	325	503	872	2543
AagrBONN_evm.TU.Sc2ySwM_117.1487	1	3	5118	1592
AagrBONN_evm.TU.Sc2ySwM_117.1488	865	949	1138	4944
AagrBONN_evm.TU.Sc2ySwM_117.1489	876	834	1490	1369
AagrBONN_evm.TU.Sc2ySwM_117.149	243	341	517	830
AagrBONN_evm.TU.Sc2ySwM_117.1490	239	393	635	1379
AagrBONN_evm.TU.Sc2ySwM_117.1491	0	0	0	0
AagrBONN_evm.TU.Sc2ySwM_117.1492	0	0	0	0
AagrBONN_evm.TU.Sc2ySwM_117.1493	40	44	400	832
AagrBONN_evm.TU.Sc2ySwM_117.1494	401	705	630	1573
AagrBONN_evm.TU.Sc2ySwM_117.1495	313	406	686	2634
AagrBONN_evm.TU.Sc2ySwM_117.1496	725	1075	1215	6110
AagrBONN_evm.TU.Sc2ySwM_117.1497	0	0	29	26
AagrBONN_evm.TU.Sc2ySwM_117.1498	288	627	630	2509
AagrBONN_evm.TU.Sc2ySwM_117.1499	284	313	506	743
AagrBONN_evm.TU.Sc2ySwM_117.15	704	1166	1683	6190
AagrBONN_evm.TU.Sc2ySwM_117.150	472	573	664	448
AagrBONN_evm.TU.Sc2ySwM_117.1500	195	70	247	34
AagrBONN_evm.TU.Sc2ySwM_117.1501	232	319	350	1006
AagrBONN_evm.TU.Sc2ySwM_117.1502	330	444	769	3276
AagrBONN_evm.TU.Sc2ySwM_117.1503	13	21	9	14
AagrBONN_evm.TU.Sc2ySwM_117.1504	1052	1313	223	123
AagrBONN_evm.TU.Sc2ySwM_117.1505	40	52	47	197
AagrBONN_evm.TU.Sc2ySwM_117.1506	78	65	174	391
AagrBONN_evm.TU.Sc2ySwM_117.1507	106	142	248	609
AagrBONN_evm.TU.Sc2ySwM_117.1508	317	417	1499	4039
AagrBONN_evm.TU.Sc2ySwM_117.1509	0	2	194	628
AagrBONN_evm.TU.Sc2ySwM_117.151	500	660	1029	3171
AagrBONN_evm.TU.Sc2ySwM_117.1510	0	0	1	0
AagrBONN_evm.TU.Sc2ySwM_117.1511	682	842	1698	4379
AagrBONN_evm.TU.Sc2ySwM_117.1512	112	203	287	1279
AagrBONN_evm.TU.Sc2ySwM_117.1513	604	1076	1500	4908
AagrBONN_evm.TU.Sc2ySwM_117.1514	280	485	957	2181
AagrBONN_evm.TU.Sc2ySwM_117.1515	57	128	496	1014
AagrBONN_evm.TU.Sc2ySwM_117.1516	1100	1481	1981	6080
AagrBONN_evm.TU.Sc2ySwM_117.1517	1	0	20	102
AagrBONN_evm.TU.Sc2ySwM_117.1518	314	429	429	1147
AagrBONN_evm.TU.Sc2ySwM_117.1519	223	496	474	1731
AagrBONN_evm.TU.Sc2ySwM_117.152	15	55	3	0
AagrBONN_evm.TU.Sc2ySwM_117.1520	165	251	281	758
AagrBONN_evm.TU.Sc2ySwM_117.1521	295	456	713	3389
AagrBONN_evm.TU.Sc2ySwM_117.1522	319	462	888	2391
AagrBONN_evm.TU.Sc2ySwM_117.1523	0	0	2	0
AagrBONN_evm.TU.Sc2ySwM_117.1524	2	2	7	17
AagrBONN_evm.TU.Sc2ySwM_117.1525	0	0	0	0
AagrBONN_evm.TU.Sc2ySwM_117.1526	0	0	0	0
AagrBONN_evm.TU.Sc2ySwM_117.1527	25	23	31	165
AagrBONN_evm.TU.Sc2ySwM_117.1528	0	1	0	0
AagrBONN_evm.TU.Sc2ySwM_117.1529	12	19	9	1
AagrBONN_evm.TU.Sc2ySwM_117.153	44	42	191	539
AagrBONN_evm.TU.Sc2ySwM_117.1530	7	16	10	41
AagrBONN_evm.TU.Sc2ySwM_117.1531	4	3	0	0
AagrBONN_evm.TU.Sc2ySwM_117.1532	4	3	1	0
AagrBONN_evm.TU.Sc2ySwM_117.1533	4	15	0	0
AagrBONN_evm.TU.Sc2ySwM_117.1534	5	1	10	28
AagrBONN_evm.TU.Sc2ySwM_117.1535	0	0	34	0
AagrBONN_evm.TU.Sc2ySwM_117.1536	0	0	2	0
AagrBONN_evm.TU.Sc2ySwM_117.1537	1029	1294	2375	7332
AagrBONN_evm.TU.Sc2ySwM_117.1538	336	510	1483	10636
AagrBONN_evm.TU.Sc2ySwM_117.1539	0	0	1	0
AagrBONN_evm.TU.Sc2ySwM_117.154	0	0	141	505
AagrBONN_evm.TU.Sc2ySwM_117.1540	0	0	0	0
AagrBONN_evm.TU.Sc2ySwM_117.1541	0	1	0	0
AagrBONN_evm.TU.Sc2ySwM_117.1542	0	0	18	0
AagrBONN_evm.TU.Sc2ySwM_117.1543	5	6	0	0
AagrBONN_evm.TU.Sc2ySwM_117.1544	1	2	3	0
AagrBONN_evm.TU.Sc2ySwM_117.1545	3	2	2	0
AagrBONN_evm.TU.Sc2ySwM_117.1546	0	0	0	0
AagrBONN_evm.TU.Sc2ySwM_117.1547	0	0	1	1
AagrBONN_evm.TU.Sc2ySwM_117.1548	32	38	0	0
AagrBONN_evm.TU.Sc2ySwM_117.1549	701	1200	771	2086
AagrBONN_evm.TU.Sc2ySwM_117.1550	268	432	248	703
AagrBONN_evm.TU.Sc2ySwM_117.1551	60	70	44	48
AagrBONN_evm.TU.Sc2ySwM_117.1552	21	46	31	258
AagrBONN_evm.TU.Sc2ySwM_117.1553	1034	2157	1986	9099
AagrBONN_evm.TU.Sc2ySwM_117.1554	1226	1425	2177	5041
AagrBONN_evm.TU.Sc2ySwM_117.1555	13	7	16	63
AagrBONN_evm.TU.Sc2ySwM_117.1556	74	119	182	324
AagrBONN_evm.TU.Sc2ySwM_117.1557	1314	2309	4611	5647
AagrBONN_evm.TU.Sc2ySwM_117.1558	346	578	891	3084
AagrBONN_evm.TU.Sc2ySwM_117.1559	438	850	1105	6039
AagrBONN_evm.TU.Sc2ySwM_117.156	0	0	18	56
AagrBONN_evm.TU.Sc2ySwM_117.1560	223	361	416	515
AagrBONN_evm.TU.Sc2ySwM_117.1561	3	3	398	2529
AagrBONN_evm.TU.Sc2ySwM_117.1562	47	60	140	232
AagrBONN_evm.TU.Sc2ySwM_117.1563	154	264	444	929
AagrBONN_evm.TU.Sc2ySwM_117.1564	630	868	4359	15016
AagrBONN_evm.TU.Sc2ySwM_117.1565	154	267	292	1603
AagrBONN_evm.TU.Sc2ySwM_117.1566	105	111	184	623
AagrBONN_evm.TU.Sc2ySwM_117.1567	165	132	275	776
AagrBONN_evm.TU.Sc2ySwM_117.1568	163	104	229	1416
AagrBONN_evm.TU.Sc2ySwM_117.1569	953	1644	1361	4568
AagrBONN_evm.TU.Sc2ySwM_117.157	23	24	24	94
AagrBONN_evm.TU.Sc2ySwM_117.1570	411	556	581	2531
AagrBONN_evm.TU.Sc2ySwM_117.1571	540	691	1349	3996
AagrBONN_evm.TU.Sc2ySwM_117.1572	143	252	258	294
AagrBONN_evm.TU.Sc2ySwM_117.1573	219	444	495	1186
AagrBONN_evm.TU.Sc2ySwM_117.1574	110	141	643	2334
AagrBONN_evm.TU.Sc2ySwM_117.1575	12	16	26	81
AagrBONN_evm.TU.Sc2ySwM_117.1576	5153	9338	20425	27556
AagrBONN_evm.TU.Sc2ySwM_117.1577	20	30	226	212
AagrBONN_evm.TU.Sc2ySwM_117.1578	659	1301	1942	14833
AagrBONN_evm.TU.Sc2ySwM_117.1579	4634	7022	14348	83501
AagrBONN_evm.TU.Sc2ySwM_117.158	3	5	73	345
AagrBONN_evm.TU.Sc2ySwM_117.1580	421	614	1258	5339
AagrBONN_evm.TU.Sc2ySwM_117.1581	309	412	437	1134
AagrBONN_evm.TU.Sc2ySwM_117.1582	2830	2798	272	290
AagrBONN_evm.TU.Sc2ySwM_117.1583	230	263	286	1122
AagrBONN_evm.TU.Sc2ySwM_117.1584	1405	2098	1279	2330
AagrBONN_evm.TU.Sc2ySwM_117.1585	23	32	209	297
AagrBONN_evm.TU.Sc2ySwM_117.1586	2	1	17	76
AagrBONN_evm.TU.Sc2ySwM_117.1587	23	44	1476	1069
AagrBONN_evm.TU.Sc2ySwM_117.1588	0	0	18	23
AagrBONN_evm.TU.Sc2ySwM_117.1589	124	215	1332	4023
AagrBONN_evm.TU.Sc2ySwM_117.159	1	1	1	2
AagrBONN_evm.TU.Sc2ySwM_117.1590	1414	1559	3750	13622
AagrBONN_evm.TU.Sc2ySwM_117.1591	190	158	316	1355
AagrBONN_evm.TU.Sc2ySwM_117.1592	510	838	1221	5190
AagrBONN_evm.TU.Sc2ySwM_117.1593	112	182	288	290
AagrBONN_evm.TU.Sc2ySwM_117.1594	1492	1894	3623	10335
AagrBONN_evm.TU.Sc2ySwM_117.1595	262	451	464	2159
AagrBONN_evm.TU.Sc2ySwM_117.1596	1511	1426	2227	12542
AagrBONN_evm.TU.Sc2ySwM_117.1597	428	650	916	4252
AagrBONN_evm.TU.Sc2ySwM_117.1598	498	465	737	4347
AagrBONN_evm.TU.Sc2ySwM_117.1599	1	2	9	8
AagrBONN_evm.TU.Sc2ySwM_117.16	2322	2997	6768	4738
AagrBONN_evm.TU.Sc2ySwM_117.160	16	19	19	11
AagrBONN_evm.TU.Sc2ySwM_117.1600	359	679	795	3788
AagrBONN_evm.TU.Sc2ySwM_117.1601	265	538	496	2896
AagrBONN_evm.TU.Sc2ySwM_117.1602	369	419	676	1799
AagrBONN_evm.TU.Sc2ySwM_117.1603	2227	3119	68	48
AagrBONN_evm.TU.Sc2ySwM_117.1604	542	699	67	20
AagrBONN_evm.TU.Sc2ySwM_117.1605	4021	6600	260	77
AagrBONN_evm.TU.Sc2ySwM_117.1606	6	6	13	0
AagrBONN_evm.TU.Sc2ySwM_117.1607	0	0	10	24
AagrBONN_evm.TU.Sc2ySwM_117.1608	0	0	2	1
AagrBONN_evm.TU.Sc2ySwM_117.1609	0	0	1	12
AagrBONN_evm.TU.Sc2ySwM_117.161	26	10	36	0
AagrBONN_evm.TU.Sc2ySwM_117.1610	4	11	22	33
AagrBONN_evm.TU.Sc2ySwM_117.1611	64	73	112	504
AagrBONN_evm.TU.Sc2ySwM_117.1612	0	1	22	30
AagrBONN_evm.TU.Sc2ySwM_117.1613	482	782	422	1277
AagrBONN_evm.TU.Sc2ySwM_117.1614	473	609	2956	9889
AagrBONN_evm.TU.Sc2ySwM_117.1615	182	273	390	523
AagrBONN_evm.TU.Sc2ySwM_117.1616	648	1000	3383	7288
AagrBONN_evm.TU.Sc2ySwM_117.1617	197	212	376	251
AagrBONN_evm.TU.Sc2ySwM_117.1618	1017	1444	1829	6248
AagrBONN_evm.TU.Sc2ySwM_117.1619	28	66	88	41
AagrBONN_evm.TU.Sc2ySwM_117.162	1270	2448	4979	6727
AagrBONN_evm.TU.Sc2ySwM_117.1620	33	57	100	276
AagrBONN_evm.TU.Sc2ySwM_117.1621	1256	2318	2562	9668
AagrBONN_evm.TU.Sc2ySwM_117.1622	270	376	586	2618
AagrBONN_evm.TU.Sc2ySwM_117.1623	1446	1901	3350	9379
AagrBONN_evm.TU.Sc2ySwM_117.1624	1009	2307	3260	9685
