gene_id	gameto_5	gameto_6	gameto_7	sporo_7	sporo_8	sporo_9
Pp3c3_12569	2	0	3	1	1	1
Pp3c3_12580	0	0	0	0	0	0
Pp3c3_1260	559	474	471	42	6	27
Pp3c3_12620	21	9	28	20	3	8
Pp3c3_12630	13	5	1	0	0	0
Pp3c3_12633	0	0	0	0	0	0
Pp3c3_12640	8	7	14	454	75	137
Pp3c3_1270	189	149	146	29	17	24
Pp3c3_12720	0	0	1	0	0	0
Pp3c3_12730	174	127	112	121	77	164
Pp3c3_12740	401	454	529	3464	641	1277
Pp3c3_12760	83	89	114	876	215	495
Pp3c3_12780	463	398	372	411	160	358
Pp3c3_1280	63	75	38	19	0	2
Pp3c3_12870	299	235	352	530	485	354
Pp3c3_12881	51	57	45	0	0	4
Pp3c3_12890	774	627	560	202	53	189
Pp3c3_12910	0	0	0	0	0	0
Pp3c3_13040	304	347	170	9	6	11
Pp3c3_13060	1413	1221	1613	2286	1267	1639
Pp3c3_13070	826	740	1002	1291	995	1242
Pp3c3_13080	133	136	191	4317	2127	2735
Pp3c3_13100	1733	1462	1752	795	222	465
Pp3c3_13130	306	269	308	840	163	255
Pp3c3_13140	9	10	12	50	0	7
Pp3c3_13190	990	844	1160	107	20	284
Pp3c3_13210	246	226	329	151	121	231
Pp3c3_13220	288	252	283	558	320	436
Pp3c3_13250	2337	1814	2317	1893	644	844
Pp3c3_13280	362	301	380	1153	664	730
Pp3c3_13290	1	0	0	868	140	234
Pp3c3_13380	0	0	0	0	0	0
Pp3c3_13470	850	721	905	959	813	1490
Pp3c3_13480	345	289	465	680	147	256
Pp3c3_13490	1	2	3	0	0	0
Pp3c3_1350	187	184	168	32	0	27
Pp3c3_13500	0	0	0	0	0	0
Pp3c3_13510	464	291	359	144	53	153
Pp3c3_13550	836	663	806	706	349	501
Pp3c3_13555	836	663	806	706	349	501
Pp3c3_13590	831	637	936	1705	398	622
Pp3c3_13600	142	284	254	14	3	0
Pp3c3_13630	67	105	164	6	0	1
Pp3c3_13640	87	57	100	19	13	33
Pp3c3_13650	323	275	497	236	129	246
Pp3c3_13660	264	228	265	676	236	523
Pp3c3_13670	5	9	13	0	0	0
Pp3c3_13770	0	0	0	11	0	8
Pp3c3_13788	0	0	0	0	0	0
Pp3c3_13960	0	0	0	0	0	0
Pp3c3_13971	0	0	0	2	0	0
Pp3c3_13991	0	4	0	89	32	68
Pp3c3_14010	0	0	0	0	0	0
Pp3c3_14030	98	57	80	267	189	190
Pp3c3_14050	1087	1072	1443	2106	531	816
Pp3c3_14060	3572	3235	4135	3472	451	758
Pp3c3_14080	90	72	134	1665	948	837
Pp3c3_14090	51	27	41	13	7	5
Pp3c3_14110	35	32	41	856	190	385
Pp3c3_14130	656	583	825	861	444	645
Pp3c3_14139	986	1210	1223	603	381	685
Pp3c3_14150	902	1065	1116	567	293	582
Pp3c3_14160	202	144	175	159	22	212
Pp3c3_14190	0	0	1	0	0	0
Pp3c3_14200	2	3	3	11	5	10
Pp3c3_14220	2	3	1	0	0	0
Pp3c3_14230	215	218	95	42	11	31
Pp3c3_14240	215	218	94	42	11	31
Pp3c3_14250	0	0	0	0	0	0
Pp3c3_14260	399	295	427	1807	725	866
Pp3c3_14277	0	0	0	0	0	0
Pp3c3_14330	344	291	480	920	232	476
Pp3c3_14369	13	9	2	1	2	2
Pp3c3_14383	0	1	0	1	0	1
Pp3c3_14390	915	906	920	1750	363	759
Pp3c3_14410	61	37	20	115	0	3
Pp3c3_14420	160	139	238	400	57	249
Pp3c3_14430	2787	2356	2603	2051	1867	1978
Pp3c3_14470	116	91	152	309	18	42
Pp3c3_14480	63	41	46	42	191	46
Pp3c3_14496	0	0	0	0	0	0
Pp3c3_14500	0	0	0	0	0	0
Pp3c3_14510	62	58	64	47	227	58
Pp3c3_14579	0	0	1	2	1	2
Pp3c3_1460	169	170	228	31	6	9
Pp3c3_14640	2	2	1	1	4	2
Pp3c3_14670	896	834	906	148	22	63
Pp3c3_1470	9	5	4	3	0	2
Pp3c3_14700	434	499	273	0	0	0
Pp3c3_14710	0	0	0	0	0	1
Pp3c3_14760	0	0	0	0	0	0
Pp3c3_14770	0	0	0	0	0	0
Pp3c3_1480	675	642	665	273	11	49
Pp3c3_14800	12	12	13	1	3	2
Pp3c3_14840	0	0	0	0	0	0
Pp3c3_14850	458	390	541	918	322	602
Pp3c3_14859	0	1	0	0	0	1
Pp3c3_14860	0	0	0	0	0	0
Pp3c3_14870	6	5	9	6	0	2
Pp3c3_14880	24	27	21	40	3	8
Pp3c3_14890	158	151	187	526	395	386
Pp3c3_14900	63	41	13	43	14	28
Pp3c3_14907	561	604	110	181	28	174
Pp3c3_14920	11	6	9	112	22	24
Pp3c3_14930	402	494	326	92	17	58
Pp3c3_14940	3344	2986	3063	389	201	465
Pp3c3_14970	0	0	0	9	0	1
Pp3c3_14980	3	17	11	302	73	96
Pp3c3_1500	2526	2021	2271	774	387	603
Pp3c3_15000	11094	11548	9060	602	680	3801
Pp3c3_15010	932	792	1101	1693	821	1244
Pp3c3_15040	153	156	202	80	19	12
Pp3c3_15059	12	2	2	4	1	1
Pp3c3_15090	124	145	147	0	0	1
Pp3c3_1510	3394	3070	3562	1768	534	824
Pp3c3_15120	0	0	0	0	0	0
Pp3c3_15124	0	0	0	0	0	0
Pp3c3_15139	0	0	0	0	0	0
Pp3c3_15150	0	0	0	0	0	0
Pp3c3_15190	8956	10203	1378	124	44	102
Pp3c3_15220	44	37	45	301	55	53
Pp3c3_15250	951	1112	937	625	125	339
Pp3c3_15269	5	9	1	1	1	2
Pp3c3_15280	473	471	475	1448	780	1436
Pp3c3_15290	720	604	852	893	185	317
Pp3c3_15300	1237	1153	1255	1287	362	574
Pp3c3_15310	345	362	375	396	129	185
Pp3c3_15329	48	47	56	56	14	17
Pp3c3_15330	180	133	160	216	70	86
Pp3c3_15340	476	408	618	1448	328	520
Pp3c3_15360	405	351	384	708	571	464
Pp3c3_15370	582	479	713	2301	391	776
Pp3c3_15380	45	50	48	135	6	29
Pp3c3_15390	0	0	0	0	0	0
Pp3c3_1540	101	142	152	11024	1563	2206
Pp3c3_15410	5	2	5	31	1	0
Pp3c3_15420	11	5	5	26	3	1
Pp3c3_15461	9	6	3	2	4	6
Pp3c3_15470	5868	3909	7020	898	332	1121
Pp3c3_15480	534	382	576	614	89	181
Pp3c3_15490	77	73	105	374	73	71
Pp3c3_15510	233	180	328	641	182	254
Pp3c3_15530	1333	1229	1444	394	218	551
Pp3c3_15550	0	0	0	0	0	0
Pp3c3_15560	2	1	6	499	243	114
Pp3c3_15570	2	1	1	2	3	10
Pp3c3_15592	2	0	2	14	8	23
Pp3c3_15660	470	322	484	564	181	798
Pp3c3_15669	61	89	14	41	4	21
Pp3c3_15679	113	150	25	72	8	39
Pp3c3_1570	136	114	145	82	21	42
Pp3c3_15710	3	3	2	7	7	47
Pp3c3_15720	4	23	17	592	116	115
Pp3c3_15740	1841	1540	1951	2370	1520	1703
Pp3c3_15760	838	819	1115	612	67	262
Pp3c3_15780	269	300	294	53	3	45
Pp3c3_15800	1809	1712	1785	318	30	66
Pp3c3_15820	3295	2710	3875	3899	534	974
Pp3c3_15840	360	295	383	178	49	86
Pp3c3_15850	57	67	131	6919	1893	3230
Pp3c3_15860	0	0	0	5	0	1
Pp3c3_15950	0	1	1	2	0	0
Pp3c3_15970	3270	2672	4699	17361	3571	3584
Pp3c3_15980	3421	2831	4719	15640	3533	3364
Pp3c3_1600	60	41	56	78	5	43
Pp3c3_16020	7	12	7	333	167	102
Pp3c3_16030	0	0	0	0	0	0
Pp3c3_16100	0	0	0	0	0	0
Pp3c3_16110	0	0	0	0	0	0
Pp3c3_16120	0	0	0	0	0	0
Pp3c3_16150	1776	1731	1829	1938	415	915
Pp3c3_16180	0	0	0	0	0	0
Pp3c3_1620	941	889	989	799	582	764
Pp3c3_16200	267	195	335	1464	252	542
Pp3c3_16280	41	32	20	2	1	0
Pp3c3_16290	1292	1182	1155	985	536	966
Pp3c3_1630	2011	1702	1935	1082	274	477
Pp3c3_16310	3	1	0	0	0	0
Pp3c3_16360	116	101	103	134	42	144
Pp3c3_16371	81	72	72	49	22	72
Pp3c3_1640	305	284	365	133	155	264
Pp3c3_16420	219	270	156	409	195	310
Pp3c3_16430	1251	1121	1260	417	193	411
Pp3c3_16450	0	1	0	5	1	0
Pp3c3_16451	0	1	0	5	1	0
Pp3c3_1650	0	0	5	1	2	1
Pp3c3_16500	3	0	0	36	3	12
Pp3c3_16502	4	4	0	106	17	19
Pp3c3_16510	2	0	0	41	9	10
Pp3c3_16560	0	0	0	0	0	0
Pp3c3_16570	136	76	365	108	27	50
Pp3c3_16620	0	3	6	6	5	2
Pp3c3_16660	118	98	127	47	15	49
Pp3c3_16680	45	38	60	23	6	28
Pp3c3_16700	613	505	392	607	168	319
Pp3c3_16710	2	2	2	4	0	0
Pp3c3_16712	0	0	0	0	0	0
Pp3c3_16720	844	734	875	875	242	516
Pp3c3_16750	526	340	487	605	280	347
Pp3c3_16760	25	22	42	220	67	153
Pp3c3_16770	453	440	506	690	458	683
Pp3c3_16780	5395	4670	5356	1356	329	985
Pp3c3_16790	723	667	857	1183	1169	1353
Pp3c3_1680	1273	1099	1662	104	11	15
Pp3c3_16800	1173	1041	1104	475	213	303
Pp3c3_16810	1358	1106	1265	668	233	354
Pp3c3_16820	491	516	662	878	186	292
Pp3c3_16870	2224	2046	1912	122	25	96
Pp3c3_16880	9541	8720	7577	59	37	164
Pp3c3_16890	894	725	1006	1674	634	787
Pp3c3_16910	749	603	731	897	342	536
Pp3c3_16930	575	444	613	863	337	482
Pp3c3_16950	752	725	848	458	126	212
Pp3c3_16960	53	30	74	422	68	55
Pp3c3_16990	870	809	1072	803	352	650
Pp3c3_1700	1119	917	1561	137	33	105
Pp3c3_17000	0	1	0	1	5	4
Pp3c3_17010	2	11	3	77	54	105
Pp3c3_17020	1	6	3	0	0	0
Pp3c3_17030	79	57	51	16	1	4
Pp3c3_17050	1791	1534	1611	885	281	385
Pp3c3_17070	6860	6451	7012	90	23	103
Pp3c3_17080	1210	1002	1205	134	56	229
Pp3c3_17090	123	123	55	64	57	84
Pp3c3_1710	190	168	271	19	12	41
Pp3c3_17110	1342	1113	1498	423	146	289
Pp3c3_17120	258	244	330	509	347	515
Pp3c3_17130	480	371	460	876	303	463
Pp3c3_17140	599	518	638	1281	298	439
Pp3c3_17150	0	0	0	0	0	0
Pp3c3_17160	1	0	0	0	0	0
Pp3c3_17170	1983	1732	2054	1268	213	423
Pp3c3_17207	5375	5128	5861	303	86	328
Pp3c3_17230	390	321	494	723	222	398
Pp3c3_17240	38	23	41	122	14	12
Pp3c3_17260	408	377	535	598	294	334
Pp3c3_17280	420	426	478	782	137	278
Pp3c3_1730	192	192	233	133	66	74
Pp3c3_17340	712	562	634	653	684	483
Pp3c3_17350	0	0	0	0	0	0
Pp3c3_17360	0	5	0	548	202	95
Pp3c3_17370	1798	1578	1877	2197	384	733
Pp3c3_17380	970	849	1083	903	210	387
Pp3c3_1740	319	292	394	857	800	778
Pp3c3_17400	182	124	185	213	76	99
Pp3c3_17420	5	3	2	0	0	0
Pp3c3_17430	1318	1216	1293	667	190	495
Pp3c3_17440	959	893	868	296	82	276
Pp3c3_17471	95	73	137	83	40	69
Pp3c3_17480	1572	1411	1504	671	163	525
Pp3c3_1750	8278	7341	2498	514	316	1000
Pp3c3_17500	4	4	3	5	1	0
Pp3c3_17520	445	356	639	561	117	188
Pp3c3_17550	210	199	341	267	328	260
Pp3c3_17580	1334	1106	1479	1657	472	839
Pp3c3_17600	11	23	32	1047	282	454
Pp3c3_17610	378	323	530	476	62	118
Pp3c3_17640	9	22	33	18	0	1
Pp3c3_17650	1132	988	1454	1755	812	1381
Pp3c3_17660	473	453	524	258	70	161
Pp3c3_1770	3061	2996	1830	436	255	340
Pp3c3_17710	88	92	89	766	134	111
Pp3c3_17750	2399	2372	2107	357	85	423
Pp3c3_17770	1	1	0	7	1	7
Pp3c3_17780	1836	1611	1661	1197	415	1025
Pp3c3_17800	345	345	484	827	464	629
Pp3c3_17810	120	115	100	202	8	18
Pp3c3_17820	5	1	8	86	29	45
Pp3c3_17840	73	43	34	535	13	103
Pp3c3_17880	0	0	0	0	0	0
Pp3c3_17900	0	0	1	5	0	0
Pp3c3_17910	2617	2182	2573	1830	400	738
Pp3c3_1792	0	0	0	0	0	0
Pp3c3_17920	20465	16374	19955	2975	1210	2681
Pp3c3_17950	69	76	40	222	62	90
Pp3c3_17970	10063	9646	2997	970	396	1248
Pp3c3_17990	0	0	0	0	0	0
Pp3c3_180	3683	3274	3857	2673	575	926
Pp3c3_18020	0	0	0	0	0	0
Pp3c3_18090	1298	954	1690	2	7	14
Pp3c3_1810	0	0	0	0	0	1
Pp3c3_18100	71	86	42	67	11	28
Pp3c3_18110	0	0	0	0	0	1
Pp3c3_18120	0	0	0	1	0	0
Pp3c3_18130	2	6	4	45	16	18
Pp3c3_18160	0	0	0	0	0	1
Pp3c3_18190	21	13	42	73	45	47
Pp3c3_1820	839	771	874	860	474	670
Pp3c3_18200	20	13	41	61	40	43
Pp3c3_18210	0	0	0	0	0	0
Pp3c3_18231	0	0	0	32	0	0
Pp3c3_18290	95	75	171	542	172	191
Pp3c3_1830	242	174	253	83	29	54
Pp3c3_18300	0	0	0	0	0	0
Pp3c3_18310	299	198	310	674	392	472
Pp3c3_18320	1108	836	1496	1020	571	727
Pp3c3_18330	72	42	85	191	82	72
Pp3c3_18340	169	115	239	545	261	433
Pp3c3_18360	5115	4117	5117	1891	813	1263
Pp3c3_18370	4097	3621	3832	1686	725	1229
Pp3c3_18380	11	10	8	37	6	9
Pp3c3_18420	4236	3601	4017	1820	853	1382
Pp3c3_18430	37	39	43	1081	520	872
Pp3c3_18440	289	199	341	352	178	263
Pp3c3_18450	43	34	74	1002	175	333
Pp3c3_18460	6	1	3	29	4	12
Pp3c3_1850	490	431	371	118	46	171
Pp3c3_18520	2	5	8	8	2	13
Pp3c3_18540	173	150	217	201	115	173
Pp3c3_18570	53	38	93	1334	253	493
Pp3c3_18580	5	3	7	383	64	153
Pp3c3_18590	0	0	0	415	122	799
Pp3c3_1860	471	406	516	286	96	137
Pp3c3_18600	791	689	880	508	223	423
Pp3c3_18630	758	506	650	782	235	402
Pp3c3_18640	0	0	0	0	0	1
Pp3c3_18660	0	0	0	0	0	0
Pp3c3_18670	0	0	0	0	0	0
Pp3c3_18690	1874	1653	2163	1073	216	632
Pp3c3_18710	30	36	50	37	1	4
Pp3c3_18720	0	0	0	0	0	0
Pp3c3_18730	120	129	200	435	60	152
Pp3c3_18750	207	162	211	1166	973	861
Pp3c3_18760	6	3	10	33	10	10
Pp3c3_18780	687	596	717	443	160	414
Pp3c3_18790	1187	984	1215	635	189	219
Pp3c3_1880	1	5	10	1	1	1
Pp3c3_18830	0	0	0	0	0	0
Pp3c3_18840	532	410	519	611	131	201
Pp3c3_18850	447	378	508	1375	664	1294
Pp3c3_18870	105	142	46	202	58	70
Pp3c3_18890	0	0	0	0	0	0
Pp3c3_1890	1877	1642	2293	1610	258	499
Pp3c3_18900	1389	1110	1165	594	143	208
Pp3c3_18909	0	1	0	12	2	12
Pp3c3_18910	607	454	705	1260	225	331
Pp3c3_18921	618	456	710	1355	246	378
Pp3c3_18940	195	213	154	234	87	71
Pp3c3_18960	815	788	852	1099	714	918
Pp3c3_18970	1655	1326	1673	1219	160	332
Pp3c3_19050	931	812	996	763	135	268
Pp3c3_19080	516	431	457	415	79	269
Pp3c3_1910	480	419	527	248	124	277
Pp3c3_19100	267	256	350	479	110	157
Pp3c3_19120	492	325	488	604	199	424
Pp3c3_19130	2921	2385	2790	1241	451	722
Pp3c3_19150	7	0	11	48	26	14
Pp3c3_19160	452	450	571	259	55	236
Pp3c3_19270	0	0	0	0	0	1
Pp3c3_19290	232	241	283	291	118	151
Pp3c3_19300	457	393	432	319	186	177
Pp3c3_19310	171	148	217	202	109	114
Pp3c3_19360	222	195	291	280	75	223
Pp3c3_19450	104	74	89	4	1	3
Pp3c3_19475	11	10	6	5	3	5
Pp3c3_19490	5508	4946	6183	2897	695	1114
Pp3c3_19510	1442	1169	1564	349	180	447
Pp3c3_19530	89	51	100	0	0	1
Pp3c3_19540	175	131	121	65	36	34
Pp3c3_19550	7904	7547	6448	569	276	838
Pp3c3_19580	12551	11640	10534	75	177	1767
Pp3c3_19590	1333	1220	1341	639	229	322
Pp3c3_19630	40	19	46	0	0	0
Pp3c3_19680	9	2	3	12	6	6
Pp3c3_19700	5726	5657	5137	3990	2857	4443
Pp3c3_19710	262	131	227	189	119	189
Pp3c3_19730	236	77	283	96	59	107
Pp3c3_19750	3381	3519	707	109	110	225
Pp3c3_19770	89	96	153	220	162	95
Pp3c3_19780	307	298	283	160	35	136
Pp3c3_1980	857	665	897	559	243	422
Pp3c3_19830	8	22	25	10	1	4
Pp3c3_19850	528	444	599	590	294	677
Pp3c3_19870	0	0	0	0	2	0
Pp3c3_19880	440	423	623	831	414	511
Pp3c3_19890	80	73	127	886	242	857
Pp3c3_19891	28	22	52	91	25	73
Pp3c3_1990	0	0	0	0	0	0
Pp3c3_19900	69	61	56	4	0	14
Pp3c3_19905	91	77	62	0	0	8
Pp3c3_19930	0	0	0	71	27	877
Pp3c3_19940	564	500	566	354	94	204
Pp3c3_19950	60	77	76	133	62	72
Pp3c3_19970	18813	15014	11086	504	767	3803
Pp3c3_200	0	0	0	26	3	12
Pp3c3_20001	0	0	0	0	0	2
Pp3c3_20030	1411	1506	1060	56	17	72
Pp3c3_20040	0	1	0	0	0	0
Pp3c3_20060	0	0	0	0	0	0
Pp3c3_20110	958	908	719	1369	1724	371
Pp3c3_20118	1	1	1	0	0	0
Pp3c3_20130	792	804	613	316	430	126
Pp3c3_20140	948	929	733	1106	1623	380
Pp3c3_20150	566	408	555	736	331	448
Pp3c3_20160	1920	1718	1861	69	72	79
Pp3c3_20180	243	194	268	432	83	72
Pp3c3_2020	0	0	0	0	1	0
Pp3c3_20200	2310	1993	2611	2322	674	872
Pp3c3_20220	87	97	136	76	10	19
Pp3c3_20230	0	0	0	0	0	0
Pp3c3_20260	111	62	42	464	98	59
Pp3c3_20310	1124	865	672	1235	388	871
Pp3c3_20320	16	10	36	465	107	205
Pp3c3_20370	374	307	430	716	435	548
Pp3c3_20390	2454	1998	3037	232	87	211
Pp3c3_20400	154	139	184	324	117	170
Pp3c3_20410	3375	2980	3312	1080	352	1261
Pp3c3_20420	1741	1361	1791	223	109	148
Pp3c3_20490	48	35	100	44	17	17
Pp3c3_20550	0	4	0	0	0	0
Pp3c3_20570	270	298	489	1348	354	892
Pp3c3_20590	0	0	0	0	0	0
Pp3c3_2060	121	76	158	972	666	343
Pp3c3_20610	0	0	0	0	0	0
Pp3c3_20640	74	88	75	2	0	3
Pp3c3_20651	3	18	3	0	0	0
Pp3c3_20660	938	844	1044	713	380	810
Pp3c3_20670	0	0	0	0	0	0
Pp3c3_20680	2	0	0	4	6	1
Pp3c3_20710	0	0	2	161	88	68
Pp3c3_20719	0	0	0	32	13	15
Pp3c3_20740	229	172	241	331	230	305
Pp3c3_20750	6	8	2	2	5	0
Pp3c3_20760	0	0	0	0	0	0
Pp3c3_20820	113	77	167	235	35	72
Pp3c3_20840	1260	1168	1393	2787	397	922
Pp3c3_20841	23	22	23	16	0	1
Pp3c3_20850	348	316	327	2148	327	239
Pp3c3_2090	463	420	526	280	163	241
Pp3c3_20900	2	2	1	9	4	0
Pp3c3_20920	25	39	85	1	1	1
Pp3c3_2093	76	67	94	38	20	23
Pp3c3_20930	1227	1129	1149	855	401	746
Pp3c3_20960	591	666	413	156	30	29
Pp3c3_20980	435	381	501	118	50	55
Pp3c3_2100	1066	1005	1012	668	155	368
Pp3c3_21020	1549	1251	1333	360	136	385
Pp3c3_21040	1030	851	898	575	196	408
Pp3c3_21050	0	1	2	3	4	0
Pp3c3_21060	608	789	957	1444	309	991
Pp3c3_2109	6	6	2	1	1	1
Pp3c3_211	0	0	0	220	70	93
Pp3c3_21110	5	3	6	2	2	4
Pp3c3_21120	233	214	319	1822	276	750
Pp3c3_21130	1479	1581	1815	3048	1884	2424
Pp3c3_21140	1534	1642	1871	2513	1471	2011
Pp3c3_21160	6096	6089	6146	4460	1944	2886
Pp3c3_21170	1	0	0	1	1	12
Pp3c3_21178	0	1	0	2	1	4
Pp3c3_21190	218	164	175	22	17	8
Pp3c3_21240	86	81	135	509	164	226
Pp3c3_21280	0	0	0	0	0	0
Pp3c3_2130	921	671	993	387	292	276
Pp3c3_21330	179	141	208	787	101	197
Pp3c3_21360	40	45	58	370	19	45
Pp3c3_21380	0	0	0	0	0	0
Pp3c3_21390	0	0	0	0	0	3
Pp3c3_2140	26	26	35	98	16	27
Pp3c3_21420	0	0	0	0	0	0
Pp3c3_21440	537	355	393	11	3	52
Pp3c3_21450	0	0	0	1	0	0
Pp3c3_21460	0	0	0	1	0	0
Pp3c3_21490	518	409	565	1482	914	1120
Pp3c3_21500	4	1	3	777	455	41
Pp3c3_21530	289	236	231	134	47	46
Pp3c3_21560	1340	1198	1519	1446	215	458
Pp3c3_21570	334	285	427	822	605	662
Pp3c3_21590	0	0	1	0	2	0
Pp3c3_2160	36	31	46	866	264	383
Pp3c3_21620	2	0	1	0	0	1
Pp3c3_21640	2898	2488	2902	657	264	585
Pp3c3_21670	1775	1718	1904	1660	327	670
Pp3c3_21680	1124	989	1050	596	135	291
Pp3c3_21687	1113	970	1037	583	134	289
Pp3c3_21690	354	332	334	503	258	289
Pp3c3_21710	15909	14030	14698	2182	2157	2887
Pp3c3_21718	7335	6435	6413	658	425	759
Pp3c3_21730	0	0	1	0	0	0
Pp3c3_21750	533	519	568	415	267	337
Pp3c3_21790	499	350	483	114	36	146
Pp3c3_21800	0	0	1	0	0	0
Pp3c3_21830	415	308	496	811	325	394
Pp3c3_21840	97	78	107	249	192	163
Pp3c3_2190	9	3	6	1942	438	722
Pp3c3_21910	456	699	249	3	0	230
Pp3c3_21950	0	0	0	0	1	0
Pp3c3_21960	216	173	313	129	34	45
Pp3c3_21970	1024	839	1145	587	209	325
Pp3c3_21990	0	0	0	0	0	0
Pp3c3_220	0	0	0	33	7	12
Pp3c3_2200	0	0	0	0	1	0
Pp3c3_22020	272	252	375	697	226	315
Pp3c3_22040	1299	1167	1634	2535	993	1365
Pp3c3_22050	93	126	171	2056	312	549
Pp3c3_22070	0	0	0	1	0	0
Pp3c3_22080	1987	1848	2278	4926	673	1158
Pp3c3_22090	101	94	168	308	113	269
Pp3c3_22100	681	625	723	506	65	102
Pp3c3_22103	681	625	724	510	65	103
Pp3c3_22119	870	793	1237	1067	477	539
Pp3c3_22140	927	773	1204	1074	446	534
Pp3c3_22150	363	330	403	690	427	605
Pp3c3_22160	3015	2526	3096	918	446	951
Pp3c3_22170	252	213	205	44	15	104
Pp3c3_22191	0	2	1	3	1	1
Pp3c3_2220	586	470	676	1368	371	478
Pp3c3_22200	937	758	1000	1314	391	468
Pp3c3_22280	965	956	1295	2018	1396	1962
Pp3c3_22300	156	145	166	99	25	65
Pp3c3_22310	1148	1017	1350	2099	512	943
Pp3c3_22320	242	246	300	556	138	351
Pp3c3_22350	137	127	138	81	22	48
Pp3c3_2240	6	4	4	151	61	35
Pp3c3_22400	22	16	10	111	12	12
Pp3c3_22420	5143	4552	5971	1822	755	1426
Pp3c3_22430	5331	5080	1627	195	12	115
Pp3c3_22440	5421	5265	1628	303	21	161
Pp3c3_22450	8888	8282	2564	243	18	188
Pp3c3_22460	1	1	1	6	1	3
Pp3c3_22469	45	46	13	0	4	8
Pp3c3_22480	10458	9166	8668	5191	2857	3538
Pp3c3_22490	1056	1071	1201	2414	1079	1783
Pp3c3_22549	264	217	257	122	8	35
Pp3c3_22550	2065	1967	2367	1620	228	530
Pp3c3_22580	1269	1087	1834	1870	578	865
Pp3c3_2260	0	0	0	0	2	0
Pp3c3_22600	0	0	0	3	0	0
Pp3c3_22670	28	25	46	43	17	20
Pp3c3_2270	384	336	321	584	268	489
Pp3c3_22700	186	140	213	367	139	186
Pp3c3_22750	10459	9170	9003	608	264	2408
Pp3c3_22790	0	0	0	0	0	0
Pp3c3_2280	1369	1212	1470	1436	320	565
Pp3c3_22800	554	481	519	486	319	478
Pp3c3_22810	318	281	135	153	32	59
Pp3c3_22820	3351	3079	3377	975	89	294
Pp3c3_22840	0	0	0	0	0	0
Pp3c3_22850	3025	2500	4000	900	98	550
Pp3c3_22870	348	287	380	1380	655	1237
Pp3c3_22890	33	40	24	67	26	43
Pp3c3_2290	394	327	425	273	90	217
Pp3c3_22930	421	396	475	434	141	277
Pp3c3_22990	3717	3516	4192	1157	418	1285
Pp3c3_2300	0	0	0	23	30	2
Pp3c3_23020	0	0	0	0	0	0
Pp3c3_23050	337	335	410	1164	218	296
Pp3c3_23080	1347	1028	1461	1640	614	1092
Pp3c3_23120	66	60	66	291	168	148
Pp3c3_23160	552	442	641	773	411	578
Pp3c3_23170	0	1	0	0	0	0
Pp3c3_2320	122	120	168	216	27	80
Pp3c3_23200	1997	1562	1894	520	93	165
Pp3c3_23220	1077	788	1170	1109	749	881
Pp3c3_23230	0	0	1	0	1	0
Pp3c3_23240	26915	24235	21333	2092	1234	5520
Pp3c3_23244	64	55	10	1	1	4
Pp3c3_23250	1243	1080	1319	1465	646	1075
Pp3c3_23280	2	0	0	0	0	0
Pp3c3_23290	654	557	649	333	129	261
Pp3c3_2330	535	465	716	792	233	539
Pp3c3_23312	13	12	10	0	1	3
Pp3c3_23320	970	844	1011	809	376	620
Pp3c3_23340	260	231	246	498	156	223
Pp3c3_23360	928	853	1047	1071	505	842
Pp3c3_23370	0	0	0	0	0	0
Pp3c3_23380	0	0	0	0	0	0
Pp3c3_23390	0	0	0	0	0	0
Pp3c3_2340	12	9	21	1064	1123	47
Pp3c3_23400	915	725	960	1077	370	533
Pp3c3_23410	8071	6768	8119	1978	664	1329
Pp3c3_23430	1280	1200	1383	1918	486	585
Pp3c3_23480	129	91	172	295	31	41
Pp3c3_2349	4	1	5	5	4	17
Pp3c3_23490	37	30	59	102	17	14
Pp3c3_23530	0	0	0	2	0	0
Pp3c3_23540	0	0	0	0	0	0
Pp3c3_23550	472	457	566	456	225	552
Pp3c3_23580	1543	1304	1317	281	90	296
Pp3c3_23596	2	0	0	42	9	7
Pp3c3_23610	0	1	0	39	3	7
Pp3c3_23620	0	0	0	0	0	0
Pp3c3_23630	556	545	729	691	347	674
Pp3c3_23640	12	14	38	722	162	268
Pp3c3_23650	983	822	1047	978	520	1102
Pp3c3_23659	1	1	0	3	4	3
Pp3c3_23680	266	198	340	677	65	101
Pp3c3_23690	894	791	970	1068	232	538
Pp3c3_2370	748	730	985	2322	540	1319
Pp3c3_23700	9804	8770	8728	4982	3583	6353
Pp3c3_23720	2961	2850	3308	4416	3573	4147
Pp3c3_23770	869	791	825	368	65	179
Pp3c3_23790	2707	2412	2874	1560	364	946
Pp3c3_2380	930	939	659	159	98	302
Pp3c3_23830	7	7	11	174	36	44
Pp3c3_23850	1398	1258	1418	718	298	471
Pp3c3_23860	143	125	188	3438	631	1185
Pp3c3_23880	610	498	534	1880	1006	1899
Pp3c3_23900	0	0	0	0	0	0
Pp3c3_23910	1261	1140	1524	1346	486	1151
Pp3c3_23920	1893	1421	1997	1819	622	1395
Pp3c3_23940	8567	7767	9445	4275	535	1500
Pp3c3_23960	880	794	897	923	365	614
Pp3c3_23990	1545	1370	1432	296	118	352
Pp3c3_240	231	135	241	300	121	253
Pp3c3_24000	1288	1138	1535	1732	869	1773
Pp3c3_24020	1299	1126	1575	1582	845	1693
Pp3c3_24030	1908	1681	1750	494	191	513
